time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
13:47:56:840,-3.1507,2.2658,-2.0616,4.394
13:47:56:850,-3.5440,3.2284,-4.0733,6.291
13:47:56:860,-5.0330,3.6724,-6.0029,8.652
13:47:56:874,-7.2298,1.4679,-6.6042,9.902
13:47:56:882,-5.9791,0.2733,-6.1056,8.550
13:47:56:891,-2.9511,-0.8933,-5.3774,6.199
13:47:56:901,-0.7899,-1.1258,-4.7659,4.960
13:47:56:918,0.3506,-0.5934,-4.9911,5.038
13:47:56:921,0.2707,-0.1357,-5.2188,5.228
13:47:56:936,-0.2614,0.8005,-5.4781,5.542
13:47:56:940,-0.6556,1.9089,-5.9964,6.327
13:47:56:955,-0.5564,1.1028,-5.7701,5.901
13:47:56:960,-0.2141,0.4259,-5.2635,5.285
13:47:56:971,0.2853,-0.8334,-3.8998,3.998
13:47:56:983,1.3101,-1.1008,-2.8273,3.305
13:47:56:995,3.5114,-0.3535,-2.1246,4.119
13:47:57:001,4.3342,0.0802,-1.9647,4.759
13:47:57:011,5.7672,0.6691,-1.4248,5.978
13:47:57:020,5.9322,0.3500,-0.7256,5.987
13:47:57:037,4.6569,-1.0723,-0.2403,4.785
13:47:57:040,3.8754,-1.5002,-0.2653,4.164
13:47:57:051,2.7080,-1.2747,-0.2967,3.008
13:47:57:061,2.2091,-0.7752,-0.1516,2.346
13:47:57:076,2.6851,-0.8597,0.0880,2.821
13:47:57:081,2.9245,-1.1224,0.2082,3.139
13:47:57:090,3.2505,-1.1184,0.2280,3.445
13:47:57:100,2.5428,-0.8093,0.0939,2.670
13:47:57:118,1.6293,-0.9254,-0.1734,1.882
13:47:57:120,1.4268,-0.9478,-0.1467,1.719
13:47:57:134,1.0758,-0.8700,-0.0809,1.386
13:47:57:141,0.7078,-0.6868,0.0710,0.989
13:47:57:155,-0.0021,-0.4316,0.3316,0.544
13:47:57:160,-0.2469,-0.4350,0.5297,0.729
13:47:57:171,-0.6241,-0.3907,0.8089,1.094
13:47:57:182,-0.9618,-0.2964,0.9968,1.417
13:47:57:195,-1.1424,-0.2336,1.1595,1.644
13:47:57:200,-1.1024,-0.2408,1.3022,1.723
13:47:57:210,-0.7988,-0.2535,1.4025,1.634
13:47:57:220,-0.2661,-0.2019,1.5107,1.547
13:47:57:234,-0.1103,-0.1719,1.4794,1.493
13:47:57:240,-0.0847,-0.1535,1.5249,1.535
13:47:57:251,0.0698,-0.1403,1.5804,1.588
13:47:57:261,0.3427,-0.0999,1.6058,1.645
13:47:57:275,0.6580,0.0575,1.6165,1.746
13:47:57:282,0.6962,0.1616,1.6859,1.831
13:47:57:291,0.8427,0.1927,1.7507,1.952
13:47:57:300,0.9289,0.2507,1.8914,2.122
13:47:57:318,0.9085,0.4311,2.0936,2.323
13:47:57:320,0.8435,0.5233,2.1788,2.394
13:47:57:337,0.7617,0.6829,2.3063,2.523
13:47:57:340,0.6398,0.9745,2.3680,2.639
13:47:57:355,0.5490,1.5924,2.1688,2.746
13:47:57:360,0.5892,1.7199,2.1210,2.794
13:47:57:370,0.7269,1.5628,2.0822,2.703
13:47:57:383,0.8501,1.3175,1.9724,2.520
13:47:57:395,0.8005,2.2177,1.6623,2.885
13:47:57:401,0.8070,2.4321,1.4914,2.965
13:47:57:411,0.9097,2.5915,1.2923,3.035
13:47:57:420,0.8988,2.8767,1.0836,3.203
13:47:57:435,0.9133,5.1160,1.0484,5.302
13:47:57:440,0.9141,6.1966,0.9364,6.333
13:47:57:450,0.6331,5.6256,0.8231,5.721
13:47:57:460,0.4716,2.9524,1.1785,3.214
13:47:57:475,0.0607,2.4846,1.1511,2.739
13:47:57:482,-0.0425,2.4064,0.9595,2.591
13:47:57:490,0.1967,1.3877,0.6196,1.532
13:47:57:500,0.3372,0.2112,0.4045,0.567
13:47:57:518,-0.0900,-1.1631,0.3066,1.206
13:47:57:520,-0.2436,-1.3347,0.2914,1.388
13:47:57:530,-0.5652,-1.4381,0.4291,1.604
13:47:57:540,-0.8640,-1.5751,0.5659,1.884
13:47:57:555,-1.1906,-1.6842,0.6475,2.162
13:47:57:560,-1.3436,-1.6678,0.4459,2.188
13:47:57:570,-1.6927,-1.3716,0.0018,2.179
13:47:57:582,-2.1428,-0.8401,-0.4865,2.352
13:47:57:595,-2.8578,-0.5248,-1.1727,3.133
13:47:57:601,-3.2365,-0.6052,-1.5142,3.624
13:47:57:611,-5.4397,-1.3899,-1.9027,5.928
13:47:57:620,-5.2586,-1.6491,-1.8053,5.799
13:47:57:635,-1.2423,-0.9856,-1.2731,2.034
13:47:57:640,-0.6285,-0.5737,-1.2917,1.547
13:47:57:650,-0.4439,-0.0389,-1.2839,1.359
13:47:57:661,-0.2390,0.2413,-0.9521,1.011
13:47:57:675,-0.1209,0.9972,0.4682,1.108
13:47:57:681,-0.1613,1.2112,0.7493,1.433
13:47:57:690,0.4125,0.4458,0.8288,1.028
13:47:57:700,1.3661,-0.1282,0.5841,1.491
13:47:57:720,2.4289,-0.8981,-0.1205,2.592
13:47:57:721,2.7403,-1.0180,-0.4444,2.957
13:47:57:735,2.8689,-0.9403,-0.3322,3.037
13:47:57:740,1.9647,-0.7590,0.1057,2.109
13:47:57:754,0.6558,-0.9546,0.1840,1.173
13:47:57:760,0.2762,-1.2630,-0.2568,1.318
13:47:57:771,-0.0218,-1.7627,-0.8948,1.977
13:47:57:783,-0.3213,-2.0148,-1.3617,2.453
13:47:57:796,-0.2782,-1.9791,-1.4176,2.450
13:47:57:800,-1.8938,-2.3358,-2.1067,3.672
13:47:57:811,-2.3049,-2.2368,-2.4550,4.043
13:47:57:820,-2.5386,-2.3235,-2.8156,4.446
13:47:57:835,-2.4027,-2.2175,-3.1295,4.526
13:47:57:840,-2.3872,-2.1908,-3.1529,4.521
13:47:57:850,-2.4251,-2.1269,-3.0204,4.419
13:47:57:860,-2.6135,-1.9467,-2.6443,4.197
13:47:57:875,-2.4530,-1.6831,-2.0061,3.588
13:47:57:884,-2.3351,-1.6459,-1.7471,3.349
13:47:57:893,-1.8599,-1.6619,-1.3316,2.827
13:47:57:901,-1.5358,-1.8049,-1.0342,2.586
13:47:57:917,-1.2973,-1.5312,-0.5419,2.079
13:47:57:920,-1.1049,-1.2473,-0.2477,1.685
13:47:57:933,-0.7754,-0.3921,-0.4757,0.991
13:47:57:940,-0.1852,1.9406,-0.2915,1.971
13:47:57:954,1.6658,4.6928,1.8159,5.300
13:47:57:960,2.2113,3.7668,3.0593,5.333
13:47:57:970,3.3341,2.3242,9.5173,10.349
13:47:57:980,3.2816,1.4995,15.0758,15.501
13:47:57:995,0.9388,-0.3609,10.9706,11.017
13:47:58:003,-0.3514,-0.6965,8.4310,8.467
13:47:58:010,-2.4822,-0.0351,7.6444,8.037
13:47:58:019,-2.3482,0.0124,7.5925,7.947
13:47:58:034,-2.7713,0.8873,-0.2164,2.918
13:47:58:039,-2.6422,0.8940,-0.1435,2.793
13:47:58:049,-5.3936,3.0300,-4.7100,7.775
13:47:58:060,-7.3133,4.3086,-6.3827,10.620
13:47:58:074,-7.4864,2.4749,-7.2407,10.705
13:47:58:082,-5.9061,0.3898,-7.0301,9.190
13:47:58:090,-3.2348,-2.0693,-6.4386,7.497
13:47:58:100,-1.4074,-2.9443,-5.6403,6.516
13:47:58:119,0.3256,-2.5509,-4.5701,5.244
13:47:58:121,0.5416,-2.1419,-4.3662,4.893
13:47:58:133,0.4211,-1.5962,-4.4889,4.783
13:47:58:140,0.3065,-1.1293,-4.4118,4.564
13:47:58:155,0.4554,0.4947,-5.1850,5.228
13:47:58:160,0.5513,1.2261,-5.1974,5.368
13:47:58:170,0.5951,1.7510,-4.7374,5.086
13:47:58:183,0.7510,1.4813,-3.7098,4.065
13:47:58:195,1.1489,0.7538,-1.7353,2.213
13:47:58:200,1.5306,0.4739,-1.2511,2.033
13:47:58:211,2.3673,0.0820,-0.9274,2.544
13:47:58:220,3.1022,0.1209,-0.7961,3.205
13:47:58:235,3.1947,0.1798,-0.1952,3.206
13:47:58:240,2.9791,-0.0460,0.1951,2.986
13:47:58:250,2.5512,-0.5365,1.1134,2.835
13:47:58:260,2.6078,-0.6613,1.4095,3.037
13:47:58:275,2.9953,-1.0044,1.1191,3.352
13:47:58:282,3.0810,-1.0562,1.0003,3.407
13:47:58:290,3.1247,-0.9936,0.5318,3.322
13:47:58:300,2.8113,-1.0031,0.1262,2.988
13:47:58:319,1.9500,-1.2367,-0.4443,2.351
13:47:58:321,1.5945,-1.2402,-0.4296,2.065
13:47:58:335,1.1383,-1.2596,-0.4415,1.754
13:47:58:340,1.0235,-1.2371,-0.2359,1.623
13:47:58:354,0.7648,-0.8858,0.1464,1.179
13:47:58:360,0.5713,-0.6989,0.3820,0.980
13:47:58:370,0.2730,-0.4560,0.7503,0.919
13:47:58:381,0.0651,-0.3413,1.0714,1.126
13:47:58:395,0.0005,-0.2567,1.6193,1.640
13:47:58:401,0.0845,-0.1880,1.7962,1.808
13:47:58:411,0.2456,-0.0321,1.9988,2.014
13:47:58:420,0.1970,0.0752,2.0534,2.064
13:47:58:435,0.1482,0.0888,1.9974,2.005
13:47:58:440,0.1754,0.1448,2.0196,2.032
13:47:58:451,0.2105,0.3144,1.9914,2.027
13:47:58:460,0.2541,0.3241,1.9237,1.967
13:47:58:474,0.2747,0.5111,1.9273,2.013
13:47:58:482,0.3214,0.5659,2.0028,2.106
13:47:58:490,0.3398,0.6291,2.0600,2.181
13:47:58:500,0.4017,0.5399,2.1220,2.226
13:47:58:517,0.3749,0.2766,2.0263,2.079
13:47:58:522,0.4333,0.4281,1.9476,2.041
13:47:58:533,0.4711,0.8358,1.7946,2.035
13:47:58:540,0.5500,1.0450,1.7407,2.104
13:47:58:555,0.4640,1.1441,1.8350,2.212
13:47:58:560,0.5686,1.0878,1.8980,2.260
13:47:58:571,0.9174,0.9866,1.9631,2.381
13:47:58:582,1.0270,1.2577,1.8917,2.493
13:47:58:596,1.1785,1.5475,1.5610,2.494
13:47:58:602,1.3493,1.5342,1.5017,2.536
13:47:58:610,1.3130,2.0284,1.1646,2.682
13:47:58:620,1.2237,3.8480,1.0690,4.177
13:47:58:635,0.8282,6.4559,0.4380,6.524
13:47:58:640,0.9728,5.2670,0.5106,5.380
13:47:58:651,0.8437,3.3532,0.9184,3.578
13:47:58:660,0.2125,3.9526,0.9614,4.073
13:47:58:674,0.1883,3.9291,0.8586,4.026
13:47:58:681,0.6260,0.9344,0.6541,1.301
13:47:58:691,0.3360,-0.7862,0.5977,1.043
13:47:58:700,0.0257,-1.0472,0.5247,1.172
13:47:58:719,-0.4210,-1.0305,0.5408,1.238
13:47:58:720,-0.6207,-1.1232,0.4678,1.366
13:47:58:730,-1.0670,-1.3353,0.4107,1.758
13:47:58:740,-1.5365,-1.1388,0.2703,1.932
13:47:58:755,-1.5552,-1.1533,0.1142,1.940
13:47:58:760,-2.5219,-0.0591,-0.7592,2.634
13:47:58:770,-2.8891,0.0951,-1.2179,3.137
13:47:58:780,-5.1393,-0.5009,-1.6161,5.411
13:47:58:794,-7.2555,-1.9446,-2.0508,7.786
13:47:58:800,-6.0888,-2.2571,-2.2926,6.886
13:47:58:811,-2.8406,-2.1480,-2.0423,4.105
13:47:58:820,-2.8058,-2.1383,-2.2029,4.159
13:47:58:834,-1.1777,0.1317,-0.7608,1.408
13:47:58:840,-1.0479,-0.0083,-0.9279,1.400
13:47:58:850,-1.3397,-0.4562,-1.2147,1.865
13:47:58:860,-2.0348,-0.4362,-1.0159,2.316
13:47:58:875,-2.1060,-0.0763,-0.0705,2.109
13:47:58:881,-1.5506,-0.0191,-0.1074,1.554
13:47:58:891,-0.4327,-0.4043,-0.4091,0.720
13:47:58:901,0.6639,-0.9210,-1.0565,1.551
13:47:58:919,0.8668,-1.4802,-1.2359,2.114
13:47:58:921,0.5590,-1.4042,-1.1710,1.912
13:47:58:939,0.2502,-1.4586,-0.9901,1.781
13:47:58:940,0.1529,-1.6662,-0.7884,1.850
13:47:58:956,-0.5681,-2.0116,-0.1981,2.100
13:47:58:961,-0.9177,-2.1978,-0.1634,2.387
13:47:58:970,-1.2938,-2.5171,-0.2751,2.843
13:47:58:981,-1.5618,-2.7780,-0.5421,3.233
13:47:58:995,-1.7405,-2.6492,-1.2712,3.415
13:47:59:000,-1.8694,-2.5702,-1.4657,3.500
13:47:59:016,-2.0240,-2.4203,-1.7423,3.604
13:47:59:020,-2.1397,-2.1191,-1.7304,3.473
13:47:59:035,-2.4957,-1.4296,-1.4284,3.211
13:47:59:040,-2.6021,-1.2228,-1.2543,3.137
13:47:59:052,-2.5094,-0.6825,-1.0793,2.816
13:47:59:060,-2.2484,-0.5368,-1.1616,2.587
13:47:59:075,-2.0424,-0.6585,-1.3985,2.561
13:47:59:080,-1.9371,-0.7464,-1.3984,2.503
13:47:59:090,-1.7574,-0.7732,-1.6402,2.525
13:47:59:099,-1.6017,-0.6999,-2.2186,2.824
13:47:59:115,-1.4003,0.8058,-2.4808,2.960
13:47:59:121,-1.1068,1.7111,-1.7586,2.692
13:47:59:131,-1.1752,1.6901,-1.7167,2.680
13:47:59:139,1.0909,1.3915,1.1666,2.118
13:47:59:154,1.2782,0.7690,5.0556,5.271
13:47:59:160,1.0654,0.9167,7.2737,7.408
13:47:59:170,0.9983,0.9955,6.9353,7.077
13:47:59:182,1.1776,-1.6515,12.3665,12.532
13:47:59:195,0.7452,-3.8422,9.2617,10.055
13:47:59:203,0.2778,-3.4088,7.9729,8.675
13:47:59:210,-0.6564,-1.5605,5.8335,6.074
13:47:59:222,-0.8574,-0.3145,2.4224,2.589
13:47:59:281,-1.4141,3.1314,-1.0068,3.580
13:47:59:284,-3.6235,4.9377,-1.2318,6.247
13:47:59:286,-9.5616,8.1553,-2.8071,12.877
13:47:59:288,-9.4902,8.0721,-2.5006,12.707
13:47:59:290,-7.7630,-1.2322,-7.7340,11.027
13:47:59:293,-6.1395,-3.3091,-7.4531,10.207
13:47:59:295,-2.8097,-4.2323,-6.0476,7.898
13:47:59:300,-0.0738,-3.4180,-5.1676,6.196
13:47:59:318,0.9653,-2.7228,-5.5949,6.297
13:47:59:320,0.5906,-2.2972,-6.0324,6.482
13:47:59:333,-0.4757,-1.0465,-6.9567,7.051
13:47:59:341,-1.5316,0.4389,-7.3591,7.530
13:47:59:355,-2.4355,1.9943,-6.3532,7.090
13:47:59:360,-2.0767,1.8622,-5.4646,6.135
13:47:59:371,-1.2035,0.9853,-3.6872,4.002
13:47:59:381,-0.9425,0.2490,-2.5504,2.730
13:47:59:395,-0.7750,-0.1581,-1.5394,1.731
13:47:59:400,-0.5784,-0.2245,-1.5006,1.624
13:47:59:411,-0.1379,0.0330,-1.6124,1.619
13:47:59:421,0.4574,0.4430,-1.8207,1.929
13:47:59:435,1.9305,1.2008,-1.7806,2.888
13:47:59:440,2.1496,1.1982,-1.5317,2.899
13:47:59:450,2.4309,0.6837,-0.8660,2.670
13:47:59:460,2.2818,-0.0088,-0.3602,2.310
13:47:59:475,2.3473,-0.2066,-0.0501,2.357
13:47:59:483,2.3385,-0.3054,0.0383,2.359
13:47:59:490,2.3003,-0.4971,-0.0721,2.354
13:47:59:500,2.3422,-0.5836,-0.3963,2.446
13:47:59:517,2.4515,-0.8844,-0.9486,2.773
13:47:59:521,2.4981,-1.0175,-1.0400,2.891
13:47:59:535,2.6084,-0.7343,-1.2029,2.965
13:47:59:539,2.2247,-0.4609,-1.1871,2.563
13:47:59:554,1.5044,-0.3417,-0.9394,1.806
13:47:59:561,1.3828,-0.4116,-0.6416,1.579
13:47:59:570,1.3838,-0.3298,-0.1038,1.426
13:47:59:582,1.4069,-0.1096,0.3614,1.457
13:47:59:595,1.0620,0.1033,1.0430,1.492
13:47:59:600,0.9414,0.0966,1.2898,1.600
13:47:59:610,0.6432,-0.0048,1.6855,1.804
13:47:59:620,0.5147,-0.1075,1.9389,2.009
13:47:59:634,0.2779,-0.0533,1.9286,1.949
13:47:59:640,0.1795,-0.0547,1.8754,1.885
13:47:59:650,-0.0837,-0.1643,1.7142,1.724
13:47:59:660,-0.3510,-0.3173,1.6500,1.716
13:47:59:674,-0.4725,-0.5884,1.6020,1.771
13:47:59:683,-0.4194,-0.6168,1.5756,1.743
13:47:59:690,0.2645,-0.3936,1.1269,1.223
13:47:59:700,0.8597,-0.1565,0.4429,0.980
13:47:59:719,0.8486,-0.1427,-0.2018,0.884
13:47:59:721,0.8466,-0.2887,-0.1521,0.907
13:47:59:735,0.9578,-0.5270,0.0069,1.093
13:47:59:740,1.2973,-0.6914,0.4513,1.538
13:47:59:755,1.7763,-0.8704,1.1142,2.270
13:47:59:760,1.9367,-0.9544,1.3836,2.564
13:47:59:771,1.8521,-1.1807,1.8359,2.863
13:47:59:781,1.2267,-1.6003,2.0965,2.909
13:47:59:795,0.7024,-2.4206,2.1060,3.285
13:47:59:800,0.6716,-2.3473,1.9483,3.124
13:47:59:810,0.4004,-1.3372,1.3533,1.944
13:47:59:820,-0.1719,1.3816,0.3452,1.434
13:47:59:835,-1.1990,6.9508,-1.1877,7.153
13:47:59:841,-1.8675,8.4092,-1.8624,8.813
13:47:59:850,-2.9959,6.9135,-1.9827,7.791
13:47:59:860,-3.2243,3.2779,-1.3294,4.786
13:47:59:875,-3.2050,1.0531,-0.7863,3.464
13:47:59:883,-3.9365,1.0769,-0.7501,4.149
13:47:59:890,-7.2491,1.3241,-0.4908,7.385
13:47:59:900,-8.1440,1.5478,-0.2094,8.292
13:47:59:917,-5.9546,1.4927,0.3093,6.147
13:47:59:920,-4.8582,1.3900,0.4039,5.069
13:47:59:934,-4.0367,0.5846,0.3500,4.094
13:47:59:940,-3.6282,0.2720,1.3252,3.872
13:47:59:956,-4.8992,-1.9368,-0.0866,5.269
13:47:59:961,-4.8587,-2.3961,-0.6232,5.453
13:47:59:970,-4.2587,-2.5011,-1.2796,5.102
13:47:59:982,-3.2791,-1.9701,-1.7615,4.211
13:47:59:995,-3.3096,-1.3647,-2.1800,4.191
13:48:00:000,-3.2720,-1.3335,-2.3627,4.250
13:48:00:011,-2.9784,-1.4981,-2.4555,4.141
13:48:00:020,-2.2297,-1.4951,-2.4280,3.620
13:48:00:035,-1.3747,-1.3127,-2.1853,2.896
13:48:00:040,-1.1568,-0.9658,-2.1285,2.608
13:48:00:050,-0.5035,-0.5644,-2.1292,2.260
13:48:00:060,0.2998,-0.1478,-2.0038,2.032
13:48:00:074,1.1642,0.3504,-1.4466,1.890
13:48:00:082,1.4860,0.5083,-1.1638,1.955
13:48:00:090,1.9252,0.4271,-0.5667,2.052
13:48:00:100,2.6098,-0.0332,-0.4165,2.643
13:48:00:115,3.2901,-0.7103,-0.5315,3.408
13:48:00:120,3.3508,-0.9131,-0.5799,3.521
13:48:00:133,2.3598,-0.8970,-0.5470,2.583
13:48:00:141,1.1257,-0.7107,-0.6603,1.486
13:48:00:155,0.2036,-0.6615,-1.0155,1.229
13:48:00:160,-0.2018,-0.7126,-1.0988,1.325
13:48:00:170,-1.2341,-0.9462,-1.2269,1.981
13:48:00:181,-1.7679,-1.3690,-1.4223,2.650
13:48:00:197,-1.3942,-1.5564,-1.4207,2.527
13:48:00:200,-1.2919,-1.2710,-1.1679,2.156
13:48:00:210,-1.2196,-0.8458,-0.4898,1.563
13:48:00:220,-0.9559,-0.6188,0.1191,1.145
13:48:00:234,-0.9085,-0.5899,0.8082,1.352
13:48:00:241,-0.9371,-0.6812,1.0107,1.537
13:48:00:250,-0.9462,-0.8085,1.2862,1.790
13:48:00:260,-0.7716,-0.8651,1.5706,1.952
13:48:00:274,-0.3522,-1.0127,1.9018,2.183
13:48:00:282,-0.1263,-1.0727,2.0309,2.300
13:48:00:290,0.1033,-1.0647,2.2207,2.465
13:48:00:301,-0.2038,-0.9645,2.4322,2.624
13:48:00:316,-0.8571,-0.9224,2.2617,2.589
13:48:00:320,-1.1141,-0.9324,2.0930,2.548
13:48:00:334,-1.4487,-0.9734,1.6613,2.410
13:48:00:341,-1.6102,-1.0406,1.1646,2.243
13:48:00:355,-1.5954,-1.0237,0.5024,1.961
13:48:00:360,-1.5689,-0.9106,0.2532,1.832
13:48:00:371,-1.6706,-0.2819,-0.0580,1.695
13:48:00:383,-2.1450,1.0219,-0.1406,2.380
13:48:00:395,-3.3909,3.7191,-0.5664,5.065
13:48:00:400,-3.8355,4.4044,-0.9505,5.917
13:48:00:411,-4.4480,3.1735,-1.7321,5.732
13:48:00:425,-4.5449,0.2591,-2.0884,5.008
13:48:00:434,-4.1640,-1.0635,-1.7134,4.627
13:48:00:441,-3.8437,-1.0639,-1.5405,4.275
13:48:00:449,-3.1684,-0.7487,-1.3351,3.519
13:48:00:459,-3.2217,-0.7608,-1.3689,3.582
13:48:00:474,-1.3733,1.0408,-1.2960,2.156
13:48:00:481,-1.2142,0.5287,-1.1989,1.786
13:48:00:491,-1.0200,-1.1129,-1.1506,1.898
13:48:00:501,-0.5313,-2.6601,-1.4701,3.085
13:48:00:516,0.1022,-2.8130,-1.7415,3.310
13:48:00:521,0.2359,-2.4617,-1.8524,3.090
13:48:00:533,0.2823,-1.2884,-2.0872,2.469
13:48:00:540,0.0195,0.2683,-2.2841,2.300
13:48:00:554,-0.2110,3.0745,-2.8835,4.220
13:48:00:560,-0.2811,3.6817,-3.1803,4.873
13:48:00:571,-0.1732,3.7618,-3.7558,5.319
13:48:00:580,0.2575,2.3094,-3.6714,4.345
13:48:00:596,1.0336,0.7645,-3.3491,3.587
13:48:00:600,1.5013,0.7666,-3.3624,3.761
13:48:00:611,2.8385,1.2619,-3.2220,4.476
13:48:00:620,4.1602,1.5692,-2.7724,5.240
13:48:00:634,4.8160,0.8979,-2.2713,5.400
13:48:00:641,4.5842,0.5450,-2.4357,5.220
13:48:00:650,3.5639,0.3724,-3.0355,4.696
13:48:00:660,2.7247,0.1009,-3.6732,4.575
13:48:00:675,2.6101,-0.3995,-4.3822,5.116
13:48:00:680,2.8014,-0.6975,-4.3250,5.200
13:48:00:690,3.2948,-1.1296,-4.2579,5.501
13:48:00:699,3.6656,-1.1677,-4.0732,5.603
13:48:00:714,3.4105,-1.1098,-3.3713,4.922
13:48:00:721,3.1936,-0.9863,-2.9052,4.429
13:48:00:733,2.7696,-0.6752,-2.4204,3.740
13:48:00:741,2.5366,-0.5115,-1.9715,3.253
13:48:00:754,2.2138,-0.1268,-1.1389,2.493
13:48:00:759,2.1353,0.0642,-0.7771,2.273
13:48:00:770,2.1868,0.3124,0.0306,2.209
13:48:00:782,2.4898,0.3734,0.5011,2.567
13:48:00:796,2.7487,0.6305,1.0741,3.018
13:48:00:800,2.7772,0.6995,1.3146,3.151
13:48:00:811,2.7393,0.6800,1.4461,3.171
13:48:00:820,2.6102,0.6186,1.4842,3.066
13:48:00:835,2.2363,0.5094,1.3479,2.660
13:48:00:840,2.0608,0.4273,1.3434,2.497
13:48:00:853,2.0617,0.4680,1.3969,2.534
13:48:00:860,2.0393,0.4200,1.8793,2.805
13:48:00:875,1.2372,-0.0519,6.7956,6.907
13:48:00:880,0.9687,-0.3709,8.8947,8.955
13:48:00:891,1.4986,0.0530,8.0811,8.219
13:48:00:900,3.0559,1.2385,2.6948,4.258
13:48:00:915,1.9298,-0.1912,-1.8545,2.683
13:48:00:921,1.2673,-0.9679,-1.6643,2.305
13:48:00:933,0.3275,-1.6832,-0.7908,1.888
13:48:00:940,0.4359,-0.7233,-0.2020,0.868
13:48:00:955,1.7753,0.9610,0.5990,2.106
13:48:00:960,1.7123,1.1373,0.9803,2.277
13:48:00:970,1.1440,1.3553,1.4225,2.274
13:48:00:982,1.0327,1.9812,1.4556,2.667
13:48:00:996,1.2802,2.7608,1.3539,3.331
13:48:00:999,1.3237,2.8629,1.3158,3.418
13:48:01:009,0.9397,2.8166,1.3711,3.270
13:48:01:020,0.5962,2.6960,1.5700,3.176
13:48:01:036,0.5195,2.4485,1.9508,3.173
13:48:01:040,0.4439,2.2203,2.0079,3.026
13:48:01:050,0.0300,2.7830,1.9965,3.425
13:48:01:060,-0.1452,4.4099,1.4730,4.652
13:48:01:074,-0.1399,4.1357,0.9665,4.249
13:48:01:080,-0.1574,2.6702,1.1872,2.926
13:48:01:090,-0.3244,1.2727,1.3495,1.883
13:48:01:099,-0.7076,0.8682,1.2225,1.658
13:48:01:115,-1.0030,0.1214,0.9161,1.364
13:48:01:119,-0.8870,-0.1976,0.7315,1.167
13:48:01:131,-0.5850,-0.8773,0.7295,1.282
13:48:01:140,-0.2930,-1.6012,1.8416,2.458
13:48:01:155,0.0760,-1.3212,1.4061,1.931
13:48:01:160,-0.2555,-1.0557,0.7735,1.333
13:48:01:170,-1.2205,-0.8003,-0.2003,1.473
13:48:01:181,-1.7735,-0.1395,-0.9161,2.001
13:48:01:196,-2.5471,0.8692,-1.7746,3.224
13:48:01:201,-2.6620,1.1356,-2.1471,3.604
13:48:01:212,-2.7988,1.3386,-2.5417,4.011
13:48:01:219,-2.6320,1.2736,-2.8630,4.092
13:48:01:234,-2.4333,0.5563,-2.9860,3.892
13:48:01:240,-2.3684,0.1559,-3.0831,3.891
13:48:01:250,-2.6411,-0.3452,-2.9279,3.958
13:48:01:260,-2.8660,-0.7551,-2.5345,3.900
13:48:01:274,-1.1488,-0.5030,-2.2549,2.580
13:48:01:280,-0.5273,-0.3455,-2.2491,2.336
13:48:01:290,0.1505,-0.3356,-2.1423,2.174
13:48:01:300,0.4333,-0.4880,-2.2554,2.348
13:48:01:315,0.2522,-1.0232,-2.4274,2.646
13:48:01:320,0.2587,-1.1257,-2.6343,2.876
13:48:01:334,0.1346,-1.4407,-2.8224,3.172
13:48:01:341,0.2609,-1.7256,-3.1278,3.582
13:48:01:354,0.7961,-1.8791,-3.3398,3.914
13:48:01:360,1.1245,-1.8203,-3.6399,4.222
13:48:01:371,1.7514,-1.4875,-3.9810,4.597
13:48:01:381,2.0140,-1.2143,-3.6854,4.372
13:48:01:397,1.9257,-0.7639,-2.7109,3.412
13:48:01:400,1.7659,-0.5829,-2.3968,3.034
13:48:01:411,1.4943,-0.4442,-1.5373,2.189
13:48:01:420,1.3180,-0.3689,-0.6574,1.518
13:48:01:440,0.8446,-0.6814,-0.1085,1.091
13:48:01:441,0.5610,-0.7812,-0.4919,1.080
13:48:01:450,-0.1951,-0.8807,-1.2628,1.552
13:48:01:460,-0.6239,-1.0373,-2.2375,2.544
13:48:01:475,-0.8647,-1.2405,-3.0517,3.406
13:48:01:481,-0.9482,-1.3203,-3.0584,3.464
13:48:01:491,-1.0101,-1.3384,-2.8685,3.323
13:48:01:501,-1.0877,-1.2743,-2.3975,2.925
13:48:01:516,-1.1097,-1.0627,-1.7168,2.304
13:48:01:520,-1.0123,-0.9665,-1.2896,1.903
13:48:01:533,-0.8053,-0.8413,-0.5692,1.296
13:48:01:541,-0.6912,-0.7967,-0.0445,1.056
13:48:01:554,-0.4756,0.2348,0.4945,0.725
13:48:01:560,-0.2973,1.4908,1.2467,1.966
13:48:01:570,0.6200,3.8308,3.3857,5.150
13:48:01:582,1.6475,3.9367,7.1066,8.290
13:48:01:596,4.2026,2.4157,13.9058,14.726
13:48:01:600,4.4932,0.8203,13.1541,13.924
13:48:01:612,2.1691,-0.6689,10.4880,10.731
13:48:01:620,0.5195,-0.1719,7.2336,7.254
13:48:01:634,-3.9021,3.0563,2.8089,5.697
13:48:01:640,-4.7778,3.7058,0.8407,6.105
13:48:01:650,-4.2949,3.6910,-3.0255,6.421
13:48:01:660,-3.8988,2.8691,-4.7329,6.770
13:48:01:675,-4.8298,1.8497,-6.7253,8.484
13:48:01:680,-5.4320,1.6125,-7.2751,9.221
13:48:01:690,-6.0062,0.7413,-7.4002,9.560
13:48:01:701,-5.3132,-0.2365,-6.8525,8.674
