v01,v02,v03,v1,v3_1,v3_2,v3_3,v4_1,v4_2,v4_3,v4_4,v4_5,v4_6,v5_1,v5_2,v5_3,v6_1,v6_2,v6_3,v7_1,v7_2,v7_3,v7_4,v7_5,v7_6,v7_7,v7_8,v8_1,v8_2,v8_3,v8_4,v9_1,v9_2,v9_3,a8_1,a8_2,a8_3,a9_1,a9_2,a9_3,v10_1,v10_2,v10_3,v11_1,v11_2,v11_3,v12,v13,v14
3,0,108,2,2,3,3,3,3,3,2,4,2,4,4,4,4,4,3,3,2,4,4,4,4,2,2,2,2,2,2,2,2,2,4,3,4,3,4,3,3,2,3,4,4,3,2,24,5
3,0,109,2,2,2,2,2,1,2,1,2,2,3,3,3,2,3,3,3,4,3,3,4,4,3,4,2,2,3,2,2,1,2,4,3,4,3,4,4,5,4,5,3,4,3,1,25,3
3,0,110,2,3,3,2,3,3,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,4,4,4,1,23,5
3,0,111,1,3,2,3,2,2,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,4,4,4,4,4,3,3,4,4,4,1,24,4
3,0,112,2,3,3,3,3,2,2,2,3,3,2,2,2,2,2,2,3,3,3,3,3,4,3,3,3,4,3,4,4,3,3,4,3,3,4,3,3,3,2,4,4,3,4,1,25,7
3,0,113,2,3,2,3,3,4,3,2,3,2,3,3,3,3,3,3,4,2,4,3,3,3,1,1,3,3,2,2,3,3,2,3,4,3,3,2,4,2,1,4,4,4,3,2,21,2
3,0,114,2,2,3,4,3,3,4,2,4,4,4,4,5,2,2,2,4,3,4,4,4,4,2,2,3,2,4,2,3,3,3,4,3,3,4,4,4,4,3,4,4,4,3,2,22,3
3,0,115,2,1,1,1,2,1,1,1,1,1,1,1,1,4,4,4,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,5,5,4,2,1,3,3,4,4,1,24,4
3,0,116,2,2,2,2,3,2,3,2,1,1,4,4,4,5,4,4,4,5,4,4,4,5,5,5,2,2,2,2,3,3,3,4,4,4,4,5,5,2,2,2,3,4,3,2,23,5
3,0,117,1,3,3,4,3,3,3,3,3,3,4,4,4,2,2,3,3,1,3,3,3,2,1,1,3,3,3,3,3,3,2,3,3,2,4,4,3,4,3,2,4,4,3,1,24,4
3,0,118,2,2,2,2,3,3,2,3,4,3,1,1,1,4,3,4,3,3,4,4,4,4,1,1,2,1,2,2,3,2,2,5,5,5,5,5,4,3,1,2,4,4,4,2,21,2
3,0,119,2,3,3,3,4,3,3,3,3,3,2,2,2,2,2,2,4,2,4,4,4,4,2,2,2,4,4,3,3,3,3,4,4,4,4,4,4,3,2,2,4,4,4,1,23,3
3,0,120,2,2,2,3,2,2,3,3,3,3,4,4,4,3,4,3,4,1,4,4,3,3,1,3,3,2,2,5,3,3,3,4,4,5,5,5,4,4,3,4,4,4,4,2,21,3
3,0,121,2,3,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,2,4,4,4,4,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,3,4,3,3,3,2,21,3
3,0,122,1,2,2,3,3,3,2,2,3,2,3,4,4,3,2,3,4,2,4,4,3,3,1,2,2,2,3,1,3,3,3,4,4,3,3,2,3,4,4,3,4,3,3,2,21,4
3,0,123,2,2,2,3,3,3,4,3,4,3,4,4,4,4,4,4,4,2,4,5,4,4,2,2,2,3,2,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,2,21,6
3,0,125,2,2,2,3,3,3,4,4,4,2,5,5,5,5,5,5,3,1,4,4,4,4,1,1,2,2,2,2,3,3,3,2,2,2,2,2,4,4,4,3,4,3,4,2,24,7
3,0,126,2,3,4,4,3,4,2,2,3,2,5,5,5,5,5,5,3,1,4,2,3,2,1,1,2,2,2,1,2,2,2,4,3,4,3,1,3,4,4,4,4,3,3,2,22,4
3,0,127,2,3,3,3,2,4,4,3,3,2,5,5,5,4,4,4,3,2,4,3,3,3,2,2,3,3,3,2,4,4,3,4,3,3,2,3,3,4,2,3,4,4,4,2,21,3
3,0,128,2,3,3,3,3,3,3,2,2,2,2,3,5,5,5,5,3,2,4,4,4,4,2,1,2,2,2,2,3,3,3,4,3,4,3,3,3,4,4,4,4,4,2,2,22,4
3,0,129,2,2,3,3,3,4,2,2,3,2,4,4,4,4,4,4,2,3,4,4,4,4,2,2,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,3,3,3,4,2,22,3
3,0,130,1,2,2,3,2,3,2,2,2,2,4,4,4,4,4,3,4,3,4,4,4,4,2,2,2,2,2,2,4,3,3,4,3,3,4,3,4,4,4,4,4,4,4,2,20,4
3,0,131,2,2,2,3,2,2,3,2,3,3,2,4,4,2,3,3,4,2,3,3,3,3,2,2,2,2,2,1,3,3,3,3,4,4,4,4,4,4,4,2,4,4,4,2,22,4
3,0,132,2,3,3,3,3,2,2,2,3,2,2,2,2,1,1,1,3,1,1,2,2,2,1,1,3,3,3,3,4,4,4,3,3,3,2,3,3,2,1,3,3,3,3,1,24,5
3,0,133,2,4,2,3,2,3,2,3,2,2,4,3,4,4,4,4,3,2,4,3,2,4,2,1,4,3,4,2,3,2,3,4,4,3,3,2,4,2,4,3,4,4,3,2,22,3
3,0,134,2,1,1,3,1,2,2,2,3,2,4,4,4,4,4,4,3,2,3,3,4,4,1,1,2,3,2,1,4,4,3,3,2,2,4,4,4,3,2,1,5,5,5,1,26,6
3,0,135,1,2,3,3,3,4,4,2,3,3,4,4,4,2,4,4,4,3,4,4,4,4,2,3,2,2,2,3,3,3,2,4,4,4,4,4,4,3,3,2,4,4,4,1,29,4
3,0,136,2,1,1,1,1,3,1,1,1,1,4,4,4,4,4,4,4,3,5,5,5,5,3,3,1,1,1,1,1,1,1,5,5,5,5,5,5,2,2,4,3,3,3,2,24,6
3,0,137,2,3,3,3,3,2,3,3,3,3,2,2,2,1,1,1,3,2,3,3,2,2,1,1,2,2,2,2,4,3,2,2,2,2,2,2,1,2,2,2,3,3,5,1,26,4
3,0,138,1,4,4,3,3,2,2,3,2,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,4,4,4,3,4,4,4,2,2,2,2,2,2,3,2,4,3,3,3,1,21,3
3,0,139,2,2,3,3,3,3,3,3,4,3,4,4,4,2,2,3,2,2,3,3,3,3,2,2,2,2,2,4,2,2,2,4,3,4,4,4,4,2,2,4,4,4,3,1,26,5
3,0,140,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,1,4,4,4,4,1,1,1,1,1,2,1,1,1,2,3,3,3,3,3,5,5,4,4,2,4,1,27,2
3,0,141,1,3,2,3,3,2,2,2,3,1,2,2,1,2,2,1,3,1,2,1,1,2,1,1,4,4,5,2,4,4,3,3,2,1,3,2,3,3,5,3,4,2,4,1,26,4
3,0,142,2,2,3,3,2,4,4,4,2,1,1,1,1,3,3,3,4,1,3,4,3,3,1,1,2,2,3,1,3,3,3,3,1,1,1,5,1,3,1,3,5,4,5,2,23,2
3,0,143,2,2,3,3,3,2,2,3,4,2,4,4,4,3,4,4,4,2,4,4,4,4,2,1,2,1,2,2,3,2,2,5,4,5,4,4,4,4,2,3,4,3,3,2,23,4
3,0,144,2,2,2,2,4,4,4,4,4,4,4,4,4,3,2,2,2,2,5,5,5,5,3,3,1,1,1,1,4,1,1,4,3,4,4,4,4,1,1,1,4,4,4,2,21,7
3,0,145,2,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,3,2,4,4,4,4,2,2,3,2,2,3,3,2,2,4,3,4,4,4,4,4,4,4,4,4,4,2,21,6
