time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
172.004741,0.0007,0.0015,-0.0078,0.008
172.018624,-0.0330,0.0186,-0.0151,0.041
172.023175,-0.0133,-0.0005,-0.0028,0.014
172.033264,-0.0206,0.0019,-0.0076,0.022
172.043197,-0.0298,-0.0028,-0.0074,0.031
172.061227,0.0067,-0.0050,0.0241,0.026
172.064934,0.0141,0.0096,0.0290,0.034
172.074919,-0.0197,-0.0243,0.0313,0.044
172.083853,0.0114,-0.0193,0.0217,0.031
172.102357,-0.0008,-0.0165,0.0096,0.019
172.104933,-0.0106,0.0081,0.0167,0.021
172.115842,-0.0247,-0.0017,0.0000,0.025
172.123633,0.0019,0.0154,0.0002,0.015
172.139243,-0.0171,0.0128,-0.0045,0.022
172.143914,0.0021,0.0055,0.0051,0.008
172.154476,-0.0194,0.0175,0.0099,0.028
172.165234,-0.0049,-0.0092,0.0028,0.011
172.187667,-0.0288,0.0148,0.0148,0.036
172.189059,-0.0094,-0.0046,0.0126,0.016
172.194794,-0.0042,-0.0120,-0.0016,0.013
172.203478,-0.0014,-0.0000,0.0131,0.013
172.218857,-0.0015,-0.0022,0.0178,0.018
172.223395,-0.0039,0.0050,0.0034,0.007
172.233725,-0.0086,0.0073,0.0082,0.014
172.243537,-0.0181,-0.0023,0.0035,0.019
172.259081,0.0060,0.0168,0.0012,0.018
172.265500,-0.0059,0.0287,-0.0179,0.034
172.273490,-0.0034,-0.0029,0.0061,0.008
172.286570,-0.0009,0.0015,-0.0034,0.004
172.299687,-0.0009,-0.0155,0.0301,0.034
172.303601,-0.0082,-0.0106,0.0205,0.024
172.315452,-0.0035,0.0014,0.0132,0.014
172.323410,0.0109,0.0133,0.0037,0.018
172.339034,0.0061,0.0301,0.0180,0.036
172.343660,0.0008,0.0174,0.0129,0.022
172.353688,-0.0235,0.0070,-0.0017,0.025
172.365482,-0.0235,0.0065,-0.0017,0.024
172.388563,0.0201,-0.0130,0.0130,0.027
172.389939,0.0251,0.0032,0.0131,0.028
172.394668,0.0034,-0.0087,0.0369,0.038
172.404351,0.0267,-0.0204,0.0438,0.055
172.418952,-0.0173,-0.0103,0.0408,0.046
172.423053,-0.0129,-0.0005,0.0094,0.016
172.433716,-0.0010,0.0114,-0.0146,0.018
172.443487,-0.0319,-0.0224,-0.0288,0.049
172.458785,-0.0387,-0.0083,-0.0262,0.047
172.464895,-0.0261,0.0017,-0.0186,0.032
172.473597,-0.0227,-0.0026,-0.0108,0.025
172.486230,-0.0219,0.0146,0.0065,0.027
172.499115,0.0076,0.0100,0.0070,0.014
172.503148,0.0032,0.0125,0.0120,0.018
172.514829,0.0080,0.0054,0.0192,0.021
172.523453,0.0171,0.0272,0.0333,0.046
172.538986,0.0191,-0.0307,0.0474,0.060
172.543062,0.0373,-0.0282,0.0348,0.058
172.554258,-0.0047,-0.0183,0.0268,0.033
172.565629,-0.0030,-0.0348,0.0025,0.035
172.579144,-0.0395,-0.0006,-0.0194,0.044
172.589013,-0.0463,-0.0003,-0.0312,0.056
172.594159,-0.0501,0.0023,-0.0281,0.058
172.603220,-0.0393,0.0072,-0.0345,0.053
172.618415,-0.0019,0.0075,-0.0145,0.016
172.623065,0.0110,0.0197,0.0053,0.023
172.633199,0.0066,0.0126,0.0318,0.035
172.643762,0.0234,0.0175,0.0606,0.067
172.659048,0.0277,-0.0066,0.0339,0.044
172.664794,0.0341,-0.0023,0.0310,0.046
172.673412,0.0043,-0.0194,0.0184,0.027
172.683242,-0.0087,-0.0124,0.0106,0.018
172.703651,-0.0141,-0.0124,-0.0209,0.028
172.705000,-0.0141,-0.0075,-0.0089,0.018
172.718745,-0.0114,0.0042,-0.0279,0.030
172.723156,-0.0444,0.0211,-0.0180,0.052
172.738983,-0.0197,0.0329,-0.0080,0.039
172.743089,-0.0115,0.0252,-0.0122,0.030
172.753577,-0.0012,0.0127,0.0026,0.013
172.764350,0.0039,-0.0068,0.0125,0.015
172.779337,-0.0055,-0.0143,0.0269,0.031
172.784599,0.0134,-0.0188,0.0243,0.034
172.793672,-0.0084,-0.0280,0.0170,0.034
172.803908,0.0130,-0.0274,0.0217,0.037
172.818866,-0.0113,-0.0026,0.0072,0.014
172.824340,0.0008,-0.0094,-0.0023,0.010
172.833886,-0.0063,0.0171,-0.0071,0.020
172.843325,-0.0254,0.0216,-0.0046,0.034
172.859289,0.0160,0.0260,-0.0138,0.034
172.865171,-0.0150,-0.0004,-0.0018,0.015
172.873573,-0.0008,-0.0028,0.0029,0.004
172.883995,-0.0033,-0.0051,-0.0043,0.007
172.904914,-0.0179,0.0022,0.0075,0.020
172.906036,0.0038,0.0022,0.0196,0.020
172.919514,-0.0084,-0.0023,0.0195,0.021
172.923218,-0.0204,0.0003,0.0290,0.035
172.938722,0.0059,0.0003,0.0026,0.006
172.944539,-0.0060,-0.0118,0.0075,0.015
172.953755,-0.0034,0.0025,-0.0092,0.010
172.964535,0.0039,-0.0001,0.0077,0.009
172.979263,-0.0151,0.0116,-0.0066,0.020
172.984189,-0.0246,0.0043,-0.0209,0.033
172.993521,-0.0050,0.0232,-0.0015,0.024
173.003424,0.0240,0.0038,0.0106,0.026
173.019044,0.0096,-0.0058,0.0058,0.013
173.023094,-0.0000,-0.0130,0.0058,0.014
173.034102,0.0023,-0.0153,0.0058,0.016
173.043341,-0.0026,-0.0031,0.0081,0.009
173.059771,0.0070,-0.0104,0.0081,0.015
173.066321,0.0066,-0.0147,0.0103,0.019
173.074032,0.0016,0.0024,0.0149,0.015
173.083877,-0.0010,0.0122,0.0076,0.014
173.101501,-0.0087,0.0242,-0.0142,0.029
173.105337,-0.0229,0.0240,-0.0022,0.033
173.116951,-0.0035,0.0114,-0.0212,0.024
173.125210,-0.0177,-0.0105,-0.0019,0.021
173.139441,0.0157,0.0063,0.0147,0.022
173.143509,0.0109,-0.0061,0.0075,0.015
173.155173,-0.0060,-0.0058,0.0194,0.021
173.166457,-0.0037,0.0087,0.0026,0.010
173.179405,0.0154,-0.0082,-0.0022,0.018
173.183896,0.0082,0.0157,-0.0022,0.018
173.194356,-0.0159,0.0057,0.0120,0.021
173.203761,-0.0158,0.0033,0.0001,0.016
173.219575,-0.0228,-0.0064,-0.0069,0.025
173.223422,-0.0128,-0.0163,-0.0091,0.023
173.234259,0.0234,0.0007,0.0175,0.029
173.244898,0.0113,0.0032,0.0221,0.025
173.259504,0.0042,-0.0013,0.0509,0.051
173.264816,0.0060,-0.0084,0.0458,0.047
173.274076,0.0056,0.0013,0.0240,0.025
173.283727,-0.0165,-0.0039,-0.0194,0.026
173.304415,-0.0183,-0.0115,-0.0239,0.032
173.305630,-0.0251,-0.0234,-0.0284,0.045
173.316440,-0.0342,-0.0158,-0.0329,0.050
173.323094,-0.0261,0.0019,-0.0156,0.030
173.338745,-0.0180,0.0217,-0.0078,0.029
173.343191,-0.0099,0.0195,-0.0049,0.022
173.353324,0.0076,0.0195,0.0076,0.022
173.365677,0.0177,0.0168,0.0151,0.029
173.381998,0.0512,-0.0027,0.0366,0.063
173.383979,0.0527,-0.0077,0.0408,0.067
173.393346,0.0032,-0.0149,0.0327,0.036
173.403313,0.0092,-0.0269,0.0367,0.046
173.420198,-0.0182,-0.0123,-0.0046,0.022
173.423905,-0.0210,-0.0145,-0.0192,0.032
173.434233,-0.0352,0.0048,-0.0287,0.046
173.443242,-0.0393,-0.0023,-0.0378,0.055
173.459794,-0.0287,0.0098,-0.0348,0.046
173.464346,-0.0252,0.0147,-0.0174,0.034
173.473136,-0.0003,0.0267,0.0143,0.030
173.485027,0.0289,0.0170,0.0338,0.048
173.504681,0.0432,-0.0049,0.0505,0.067
173.505958,0.0375,-0.0076,0.0451,0.059
173.518117,0.0243,-0.0054,0.0348,0.043
173.523369,0.0063,-0.0177,0.0197,0.027
173.538692,-0.0115,0.0014,-0.0025,0.012
173.544327,-0.0216,0.0156,-0.0029,0.027
173.553863,-0.0216,-0.0086,-0.0124,0.026
173.563404,-0.0236,0.0127,-0.0314,0.041
173.579376,-0.0062,0.0219,-0.0262,0.035
173.588249,-0.0054,0.0142,-0.0162,0.022
173.593668,-0.0144,0.0017,-0.0206,0.025
173.603352,-0.0043,0.0063,-0.0059,0.010
173.618792,0.0082,-0.0130,0.0303,0.034
173.623290,0.0030,-0.0197,0.0109,0.023
173.634703,0.0073,-0.0266,0.0346,0.044
173.643413,0.0215,-0.0215,0.0201,0.036
173.659533,0.0042,-0.0397,0.0222,0.046
173.663587,-0.0010,0.0021,0.0196,0.020
173.673771,-0.0063,-0.0116,0.0001,0.013
173.688330,0.0055,0.0034,-0.0047,0.008
173.702215,-0.0256,0.0180,-0.0167,0.036
173.703480,-0.0206,0.0250,-0.0118,0.034
173.715045,-0.0105,0.0127,-0.0187,0.025
173.725093,-0.0122,0.0025,-0.0183,0.022
173.739430,0.0074,0.0071,0.0036,0.011
173.742912,-0.0117,0.0238,-0.0012,0.027
173.753804,-0.0089,-0.0056,0.0110,0.015
173.763833,-0.0061,0.0013,0.0160,0.017
173.778945,0.0009,-0.0058,0.0064,0.009
173.787852,0.0059,-0.0134,0.0137,0.020
173.793827,0.0155,0.0106,0.0041,0.019
173.803109,0.0031,0.0006,0.0111,0.012
173.818782,0.0033,-0.0044,-0.0056,0.008
173.823433,-0.0066,-0.0021,-0.0082,0.011
173.833935,-0.0088,0.0026,-0.0057,0.011
173.844804,-0.0134,0.0121,-0.0128,0.022
173.859066,-0.0082,-0.0049,0.0090,0.013
173.863403,-0.0077,0.0046,0.0069,0.011
173.873360,-0.0050,-0.0051,0.0119,0.014
173.887638,-0.0002,-0.0121,0.0239,0.027
173.899110,-0.0050,-0.0120,-0.0001,0.013
173.902926,-0.0026,-0.0115,0.0143,0.019
173.914020,0.0212,-0.0038,0.0047,0.022
173.923338,0.0019,0.0132,-0.0002,0.013
173.938691,-0.0291,-0.0062,0.0071,0.031
173.943223,0.0117,0.0034,-0.0096,0.016
173.953606,-0.0171,-0.0010,-0.0169,0.024
173.963488,-0.0172,0.0204,-0.0097,0.028
173.978995,0.0119,-0.0013,-0.0024,0.012
173.988441,0.0118,0.0036,0.0144,0.019
173.993979,-0.0051,-0.0159,0.0215,0.027
174.003165,0.0017,-0.0011,0.0141,0.014
174.018695,0.0040,-0.0059,0.0068,0.010
174.024730,-0.0419,0.0087,0.0065,0.043
174.033840,0.0108,0.0254,0.0065,0.028
174.043334,0.0157,0.0081,0.0042,0.018
174.059280,-0.0227,0.0075,-0.0150,0.028
174.063130,-0.0392,-0.0049,-0.0077,0.040
174.073559,-0.0220,-0.0053,0.0046,0.023
174.088747,0.0217,-0.0077,0.0121,0.026
174.101123,0.0215,-0.0028,0.0527,0.057
174.103346,0.0189,-0.0027,0.0406,0.045
174.113391,0.0087,-0.0050,0.0355,0.037
174.123275,-0.0038,0.0116,-0.0032,0.013
174.139443,-0.0228,-0.0079,-0.0390,0.046
174.144752,-0.0079,-0.0011,-0.0219,0.023
174.153855,-0.0048,-0.0153,-0.0382,0.041
174.163069,-0.0282,-0.0079,-0.0283,0.041
174.179064,-0.0252,0.0190,-0.0136,0.034
174.188663,-0.0243,0.0312,0.0014,0.040
174.193608,-0.0019,0.0212,-0.0005,0.021
174.203656,0.0034,0.0255,-0.0026,0.026
174.218790,0.0326,-0.0112,0.0240,0.042
174.223043,0.0274,-0.0066,0.0190,0.034
174.234756,0.0364,-0.0138,0.0402,0.056
174.243388,0.0210,-0.0233,0.0371,0.049
174.258734,0.0101,-0.0230,0.0219,0.033
174.265756,-0.0076,-0.0298,0.0142,0.034
174.273628,0.0037,-0.0172,-0.0245,0.030
174.283846,-0.0396,-0.0071,-0.0414,0.058
174.305615,-0.0439,-0.0113,-0.0435,0.063
174.306958,-0.0379,0.0016,-0.0499,0.063
174.313775,-0.0102,0.0023,-0.0371,0.038
174.323363,0.0077,0.0125,0.0020,0.015
174.339012,0.0298,0.0058,0.0310,0.043
174.343609,0.0322,-0.0059,0.0621,0.070
174.353756,0.0385,-0.0031,0.0425,0.057
174.363609,0.0350,-0.0079,0.0346,0.050
174.378356,0.0098,-0.0198,0.0075,0.023
174.388482,-0.0055,-0.0124,0.0117,0.018
174.393865,-0.0158,-0.0074,0.0017,0.018
174.403284,-0.0400,0.0001,-0.0320,0.051
174.418921,-0.0181,0.0267,-0.0270,0.042
174.423255,-0.0222,0.0359,-0.0361,0.056
174.434541,-0.0189,0.0113,-0.0212,0.031
174.443507,-0.0083,0.0107,-0.0134,0.019
174.459165,-0.0003,0.0246,-0.0057,0.025
174.463503,-0.0046,0.0170,0.0089,0.020
174.474244,0.0027,0.0044,0.0401,0.040
174.489074,0.0027,0.0038,0.0401,0.040
174.499727,0.0050,-0.0127,0.0256,0.029
174.504401,0.0092,-0.0058,0.0277,0.030
174.514056,0.0066,-0.0083,0.0060,0.012
174.523490,-0.0008,-0.0086,0.0083,0.012
174.539091,-0.0221,0.0054,-0.0179,0.029
174.543048,0.0046,0.0028,-0.0177,0.018
174.553170,-0.0168,0.0121,-0.0104,0.023
174.563930,-0.0043,0.0118,-0.0245,0.027
174.579461,0.0008,-0.0100,-0.0099,0.014
174.587586,-0.0113,0.0068,0.0068,0.015
174.593935,-0.0019,-0.0050,0.0066,0.009
174.603181,0.0074,0.0071,0.0257,0.028
174.620275,0.0144,-0.0310,0.0136,0.037
174.624927,0.0068,-0.0209,0.0109,0.025
174.634678,0.0136,-0.0153,0.0107,0.023
174.643079,0.0276,-0.0029,0.0081,0.029
174.658872,0.0007,-0.0075,-0.0018,0.008
174.663481,0.0028,-0.0046,-0.0212,0.022
174.673729,-0.0093,-0.0116,-0.0213,0.026
174.689642,-0.0092,0.0151,-0.0068,0.019
174.701976,-0.0045,0.0174,-0.0165,0.024
174.703268,0.0002,0.0079,-0.0165,0.018
174.714121,-0.0071,-0.0017,0.0145,0.016
174.723340,-0.0115,-0.0138,0.0076,0.019
174.738580,0.0099,-0.0184,0.0123,0.024
174.743265,0.0076,0.0037,0.0052,0.010
174.753909,0.0172,-0.0082,-0.0020,0.019
174.763834,-0.0235,0.0062,0.0076,0.025
174.778724,-0.0114,-0.0058,-0.0067,0.014
174.789658,0.0102,0.0012,-0.0066,0.012
174.794202,-0.0136,0.0108,-0.0065,0.019
174.803823,-0.0206,0.0202,-0.0065,0.030
174.819475,-0.0227,0.0054,-0.0206,0.031
174.829785,-0.0411,0.0123,-0.0130,0.045
174.833506,-0.0066,-0.0025,-0.0028,0.008
174.843112,0.0014,-0.0098,0.0192,0.022
174.858563,0.0111,-0.0168,0.0146,0.025
174.862888,0.0210,-0.0067,0.0076,0.023
174.873501,0.0018,-0.0306,0.0243,0.039
174.887743,0.0134,0.0157,0.0025,0.021
174.899900,-0.0037,0.0110,0.0167,0.020
174.903289,0.0035,-0.0060,0.0143,0.016
174.914373,-0.0087,-0.0011,-0.0002,0.009
174.923517,-0.0114,-0.0273,-0.0148,0.033
174.939236,0.0031,0.0065,-0.0027,0.008
174.942878,-0.0043,-0.0126,0.0044,0.014
174.953318,0.0173,-0.0093,0.0427,0.047
174.963158,0.0170,-0.0041,0.0425,0.046
174.978901,0.0307,-0.0107,0.0134,0.035
174.988696,-0.0226,-0.0033,0.0058,0.024
174.994727,-0.0153,0.0015,-0.0037,0.016
175.003126,-0.0218,0.0034,-0.0320,0.039
175.018730,-0.0188,0.0078,-0.0268,0.034
175.022981,-0.0328,0.0291,-0.0290,0.053
175.034213,-0.0342,0.0095,-0.0212,0.041
175.043253,-0.0235,0.0022,-0.0253,0.035
175.058946,0.0016,0.0282,-0.0006,0.028
175.063071,-0.0095,0.0253,-0.0169,0.032
175.073754,0.0057,0.0198,-0.0020,0.021
175.089648,0.0158,0.0095,0.0366,0.041
175.099992,0.0204,-0.0247,0.0485,0.058
175.103501,0.0223,-0.0271,0.0290,0.046
175.113905,0.0026,-0.0174,0.0238,0.030
175.123633,0.0212,-0.0220,0.0091,0.032
175.138651,-0.0129,0.0023,-0.0128,0.018
175.143320,-0.0154,-0.0169,-0.0176,0.029
175.153375,-0.0294,-0.0191,-0.0294,0.046
175.164032,-0.0311,-0.0067,-0.0409,0.052
175.179881,0.0034,0.0083,-0.0259,0.027
175.191378,0.0088,0.0088,-0.0183,0.022
175.194213,0.0043,0.0091,0.0178,0.020
175.206312,0.0255,0.0095,0.0487,0.056
175.218904,0.0325,-0.0047,0.0462,0.057
175.224229,0.0292,-0.0024,0.0241,0.038
175.235103,0.0164,0.0022,0.0188,0.025
175.243998,0.0058,-0.0102,-0.0034,0.012
175.259126,0.0027,-0.0200,-0.0206,0.029
175.263612,-0.0241,0.0138,-0.0233,0.036
175.273963,-0.0165,0.0135,-0.0039,0.022
175.285421,-0.0092,0.0132,-0.0206,0.026
175.304317,-0.0063,0.0199,-0.0083,0.022
175.305143,0.0109,0.0002,-0.0080,0.014
175.314242,0.0013,0.0146,-0.0081,0.017
175.323545,-0.0154,-0.0026,0.0063,0.017
175.338915,-0.0033,-0.0242,0.0112,0.027
175.343224,0.0204,-0.0215,0.0039,0.030
175.354349,0.0011,-0.0021,0.0229,0.023
175.363638,0.0058,-0.0140,0.0181,0.024
175.380002,0.0127,-0.0112,0.0107,0.020
175.389432,-0.0021,-0.0060,0.0105,0.012
175.393580,0.0096,-0.0033,0.0032,0.011
175.403260,-0.0001,-0.0055,-0.0137,0.015
175.419327,-0.0073,-0.0005,-0.0209,0.022
175.423120,-0.0192,0.0045,-0.0160,0.025
175.435426,-0.0092,0.0142,0.0010,0.017
175.443271,-0.0160,-0.0027,-0.0084,0.018
175.458442,0.0223,-0.0003,-0.0012,0.022
175.463242,-0.0041,-0.0026,0.0059,0.008
175.473752,-0.0062,-0.0096,0.0157,0.019
175.483464,-0.0014,0.0072,0.0061,0.010
175.505846,-0.0086,-0.0047,-0.0106,0.014
175.507042,-0.0109,-0.0048,0.0038,0.013
175.513187,0.0036,-0.0049,-0.0129,0.014
175.524504,-0.0008,0.0001,-0.0078,0.008
175.538848,-0.0028,-0.0045,-0.0100,0.011
175.543013,-0.0001,0.0148,-0.0146,0.021
175.554255,-0.0002,-0.0068,-0.0002,0.007
175.563533,-0.0118,0.0172,-0.0000,0.021
175.579192,-0.0210,0.0145,-0.0118,0.028
175.590098,-0.0086,-0.0074,0.0076,0.014
175.593849,-0.0034,-0.0051,0.0079,0.010
175.603108,-0.0078,0.0045,-0.0039,0.010
175.619576,-0.0103,-0.0218,0.0104,0.026
175.623244,-0.0121,-0.0119,0.0180,0.025
175.635149,0.0121,0.0076,-0.0010,0.014
175.644721,-0.0118,0.0196,0.0039,0.023
175.658496,-0.0138,0.0072,-0.0103,0.019
175.662751,-0.0038,0.0190,0.0091,0.021
175.673293,0.0083,0.0090,-0.0028,0.013
175.685640,-0.0085,-0.0035,0.0020,0.009
175.706545,0.0178,0.0039,0.0067,0.019
175.707768,0.0246,0.0203,0.0065,0.033
175.714278,0.0074,0.0056,0.0038,0.010
175.723193,-0.0052,-0.0071,0.0082,0.012
175.740034,-0.0080,0.0141,0.0056,0.017
175.742955,0.0087,0.0093,0.0031,0.013
175.753688,-0.0128,0.0022,0.0175,0.022
175.764630,0.0063,0.0114,-0.0041,0.014
175.778993,-0.0107,-0.0106,-0.0162,0.022
175.789615,-0.0035,-0.0081,-0.0114,0.014
175.793611,0.0250,-0.0104,0.0076,0.028
175.803701,0.0248,-0.0173,0.0386,0.049
175.818670,0.0288,-0.0121,0.0430,0.053
175.823370,0.0423,0.0028,0.0376,0.057
175.834929,0.0002,-0.0137,0.0296,0.033
175.843589,0.0087,-0.0111,0.0026,0.014
175.858761,-0.0231,-0.0134,-0.0170,0.032
175.862986,-0.0280,-0.0035,-0.0266,0.039
175.873518,-0.0398,-0.0124,-0.0409,0.058
175.885974,-0.0368,0.0192,-0.0381,0.056
175.906808,-0.0212,0.0074,-0.0086,0.024
175.908271,-0.0202,0.0172,-0.0008,0.027
175.913981,-0.0097,0.0005,-0.0098,0.014
175.923234,0.0125,0.0270,0.0145,0.033
175.939175,0.0365,0.0006,0.0266,0.045
175.943412,0.0481,-0.0332,0.0479,0.076
175.953591,0.0494,-0.0066,0.0520,0.072
175.963516,0.0358,-0.0231,0.0342,0.055
175.979168,-0.0043,-0.0250,0.0163,0.030
175.989928,-0.0150,-0.0124,0.0061,0.020
175.994157,-0.0396,0.0095,-0.0182,0.045
176.003639,-0.0490,0.0288,-0.0541,0.078
176.019910,-0.0435,0.0163,-0.0536,0.071
176.022862,-0.0252,0.0159,-0.0527,0.061
176.033854,-0.0237,0.0178,-0.0278,0.041
176.043183,0.0207,0.0103,0.0041,0.024
176.059486,0.0381,0.0148,0.0476,0.063
176.063339,0.0306,0.0121,0.0307,0.045
176.074082,0.0324,-0.0074,0.0303,0.045
176.086060,0.0147,-0.0102,0.0297,0.035
176.107747,0.0209,-0.0203,-0.0068,0.030
176.109187,0.0059,-0.0154,0.0047,0.017
176.114965,0.0028,0.0016,-0.0005,0.003
176.124827,-0.0166,0.0040,-0.0078,0.019
176.139300,-0.0167,0.0183,-0.0247,0.035
176.143249,-0.0237,0.0038,-0.0054,0.025
176.154067,-0.0141,0.0039,-0.0221,0.027
176.163163,-0.0136,0.0036,-0.0218,0.026
176.178477,0.0083,0.0082,-0.0048,0.013
176.189559,-0.0010,0.0080,-0.0023,0.008
176.193756,-0.0009,0.0006,0.0241,0.024
176.203038,-0.0058,-0.0307,0.0192,0.037
176.219014,-0.0013,-0.0113,0.0215,0.024
176.223007,-0.0013,-0.0089,0.0119,0.015
176.236089,0.0057,-0.0084,0.0190,0.022
176.244710,-0.0160,-0.0129,-0.0003,0.021
176.258950,0.0080,0.0065,-0.0050,0.011
176.262923,0.0010,0.0016,-0.0169,0.017
176.274301,-0.0084,0.0159,-0.0239,0.030
176.285462,-0.0102,0.0037,-0.0212,0.024
176.307200,0.0117,-0.0012,-0.0090,0.015
176.308437,0.0020,-0.0035,-0.0019,0.004
176.314283,-0.0000,-0.0010,0.0055,0.006
176.323154,-0.0026,-0.0080,0.0126,0.015
176.338602,0.0119,-0.0051,0.0246,0.028
176.343179,0.0094,-0.0264,0.0030,0.028
176.353539,-0.0149,-0.0067,0.0076,0.018
176.363161,0.0089,0.0202,0.0075,0.023
176.379237,0.0061,0.0010,-0.0023,0.007
176.389677,0.0057,-0.0157,-0.0049,0.017
176.395171,-0.0158,0.0033,-0.0001,0.016
176.403505,-0.0109,0.0129,-0.0001,0.017
176.418645,0.0034,0.0009,0.0071,0.008
176.423481,0.0083,0.0153,-0.0000,0.017
176.434527,0.0011,-0.0038,0.0096,0.010
176.443812,-0.0063,-0.0137,-0.0146,0.021
176.458868,-0.0232,-0.0112,0.0189,0.032
176.464078,-0.0062,0.0060,0.0071,0.011
176.474329,0.0010,0.0108,0.0071,0.013
176.484992,0.0012,0.0080,0.0192,0.021
176.499123,-0.0062,-0.0020,0.0023,0.007
176.503139,-0.0086,-0.0022,-0.0073,0.011
176.513430,0.0059,-0.0002,-0.0168,0.018
176.524320,-0.0180,-0.0078,-0.0192,0.027
176.538482,0.0018,-0.0054,0.0028,0.006
176.543324,0.0261,-0.0123,0.0102,0.031
176.553674,0.0070,-0.0147,0.0054,0.017
176.563164,-0.0317,0.0027,0.0052,0.032
176.579057,0.0042,-0.0309,-0.0140,0.034
176.583831,0.0018,-0.0016,-0.0068,0.007
176.593616,0.0234,0.0228,0.0004,0.033
176.607465,0.0017,0.0156,0.0147,0.022
176.619856,-0.0246,0.0086,-0.0044,0.026
176.623760,-0.0054,0.0038,-0.0020,0.007
176.634260,-0.0007,-0.0009,-0.0164,0.016
176.643237,0.0208,-0.0082,0.0147,0.027
176.658841,0.0325,-0.0079,0.0457,0.057
176.662982,0.0246,0.0043,0.0428,0.050
176.674293,0.0309,0.0092,0.0255,0.041
176.685323,-0.0105,-0.0007,0.0011,0.011
176.698540,-0.0301,0.0060,-0.0447,0.054
176.703770,-0.0415,-0.0017,-0.0419,0.059
176.713521,-0.0262,-0.0044,-0.0390,0.047
176.723899,-0.0443,0.0125,-0.0263,0.053
176.738950,-0.0406,0.0172,-0.0039,0.044
176.743489,-0.0104,0.0146,-0.0054,0.019
176.754755,0.0194,0.0166,-0.0239,0.035
176.763068,0.0009,0.0161,0.0052,0.017
176.778756,0.0299,-0.0155,0.0029,0.034
176.786032,0.0202,0.0061,0.0220,0.030
176.794085,0.0269,-0.0110,0.0265,0.039
176.808407,0.0216,-0.0133,0.0382,0.046
176.819332,-0.0031,-0.0204,0.0018,0.021
176.822983,-0.0107,-0.0059,0.0039,0.013
176.834553,-0.0083,0.0108,-0.0176,0.022
176.844985,-0.0126,-0.0015,-0.0125,0.018
176.859076,-0.0289,0.0006,-0.0434,0.052
176.863139,-0.0068,0.0103,-0.0383,0.040
176.874421,-0.0110,-0.0041,-0.0187,0.022
176.885259,0.0040,0.0225,-0.0040,0.023
176.898616,0.0375,0.0131,0.0248,0.047
176.905872,0.0371,0.0016,0.0556,0.067
176.913848,0.0314,0.0087,0.0503,0.060
176.924188,0.0301,0.0012,0.0351,0.046
176.938451,0.0073,-0.0089,0.0152,0.019
176.943485,0.0109,-0.0309,0.0120,0.035
176.954227,-0.0141,-0.0069,-0.0102,0.019
176.963853,-0.0216,-0.0284,-0.0295,0.046
176.979540,-0.0191,-0.0061,-0.0247,0.032
176.984742,-0.0236,0.0014,-0.0268,0.036
176.994165,-0.0084,0.0020,-0.0216,0.023
177.004868,-0.0006,0.0312,-0.0092,0.033
177.020459,0.0117,0.0049,-0.0090,0.016
177.023864,0.0022,0.0074,-0.0041,0.009
177.034873,0.0142,0.0027,0.0198,0.025
177.043762,-0.0003,-0.0138,0.0245,0.028
177.058801,0.0043,-0.0159,0.0029,0.017
177.063538,0.0019,-0.0230,0.0052,0.024
177.073809,0.0018,0.0013,0.0004,0.002
177.085304,-0.0127,0.0040,-0.0092,0.016
177.099767,0.0043,-0.0010,-0.0091,0.010
177.105113,-0.0099,0.0036,-0.0090,0.014
177.113436,0.0026,0.0086,-0.0063,0.011
177.124888,-0.0137,0.0204,-0.0275,0.037
177.138560,0.0060,-0.0160,-0.0033,0.017
177.143755,0.0011,-0.0112,0.0039,0.012
177.154446,-0.0035,-0.0036,-0.0104,0.012
177.163700,0.0083,-0.0154,0.0039,0.018
177.179446,-0.0110,0.0015,0.0110,0.016
177.184563,0.0059,0.0165,0.0255,0.031
177.193845,0.0007,-0.0053,0.0108,0.012
177.204422,-0.0111,0.0137,0.0109,0.021
177.223683,-0.0086,-0.0056,-0.0010,0.010
177.224654,-0.0156,0.0063,-0.0105,0.020
177.235205,-0.0152,0.0012,-0.0055,0.016
177.243748,-0.0077,0.0034,-0.0148,0.017
177.259182,0.0097,0.0008,0.0095,0.014
177.263449,0.0119,0.0151,0.0118,0.023
177.274119,0.0094,-0.0139,0.0021,0.017
177.284482,-0.0146,0.0005,0.0021,0.015
177.300009,-0.0147,0.0030,0.0020,0.015
177.304404,-0.0219,-0.0113,0.0020,0.025
177.314034,-0.0004,-0.0305,0.0092,0.032
177.325273,0.0094,0.0011,0.0093,0.013
177.339171,-0.0025,0.0159,0.0070,0.018
177.346271,0.0023,0.0159,-0.0097,0.019
177.354140,-0.0191,0.0061,0.0023,0.020
177.364257,0.0025,0.0013,-0.0168,0.017
177.379092,-0.0095,-0.0012,-0.0025,0.010
177.383233,-0.0235,0.0202,-0.0190,0.036
177.394022,0.0176,0.0055,0.0075,0.020
177.407286,0.0033,0.0076,0.0100,0.013
177.422769,0.0102,-0.0233,0.0122,0.028
177.423960,0.0125,-0.0135,0.0098,0.021
177.434660,-0.0071,0.0057,-0.0001,0.009
177.443832,0.0073,0.0080,0.0023,0.011
177.459863,-0.0050,0.0126,0.0165,0.021
177.464237,0.0070,-0.0090,-0.0050,0.012
