성별,졸업시기,급여,안정성,직무내용,근로시간,발전가능성,승진제도,직장만족도,전공적합도,이직
1,1,180,4,3,2,2,2,3,4,0
1,1,330,4,4,3,3,4,4,2,0
1,1,220,4,3,3,4,3,3,3,0
1,0,240,3,5,3,4,3,3,5,0
1,1,180,4,4,4,4,4,4,4,0
1,0,240,4,4,4,3,2,3,3,0
1,0,250,4,4,4,4,4,4,2,0
1,0,200,5,5,5,4,5,5,5,0
1,0,170,3,5,5,5,2,3,5,1
0,0,180,3,3,3,3,3,3,4,1
0,0,230,4,4,3,3,4,4,3,0
1,0,165,4,3,4,3,3,2,2,1
1,0,170,4,4,3,3,4,4,2,1
1,0,240,4,4,3,4,4,4,4,0
1,0,155,1,2,1,1,2,1,4,1
0,1,190,5,4,2,3,4,2,2,1
1,0,190,4,4,4,4,5,4,2,0
1,0,240,3,4,3,3,3,3,2,1
1,1,330,4,4,3,4,4,4,2,0
1,1,180,2,3,2,2,2,2,3,0
1,0,240,4,4,2,3,3,4,4,0
1,1,400,4,4,4,3,3,4,2,0
1,0,225,4,3,4,2,3,3,2,1
1,0,300,4,3,4,4,3,4,2,0
1,0,200,4,4,4,4,1,4,4,0
1,1,360,4,3,4,3,3,4,1,1
0,0,170,3,4,1,3,3,3,3,0
0,0,161,4,4,5,4,5,4,1,0
1,0,220,5,5,5,5,3,4,1,0
0,0,200,4,4,3,3,3,3,1,0
0,0,270,3,4,4,4,4,4,3,0
1,0,192,5,4,4,4,3,4,4,0
1,0,280,4,2,3,1,1,2,1,0
0,1,200,5,5,5,3,4,5,3,0
0,0,200,3,3,3,2,2,3,4,0
0,0,208,4,5,5,3,3,4,3,0
0,0,300,4,3,4,3,4,4,3,0
0,0,341,4,5,5,4,4,4,1,0
0,0,190,2,5,4,5,3,4,4,1
1,1,260,4,3,4,3,4,5,1,0
1,0,160,3,3,4,3,3,3,1,0
0,0,160,3,5,4,5,3,4,5,1
0,0,185,3,5,3,5,3,4,5,0
0,0,300,5,5,4,4,3,5,4,0
0,1,250,4,3,3,4,3,4,3,0
1,0,175,1,3,5,3,1,2,1,1
1,1,230,4,4,5,2,2,3,2,1
0,0,170,3,4,5,5,3,4,4,0
0,1,180,3,3,3,3,3,3,3,0
0,0,165,1,3,4,2,2,2,4,1
1,1,160,3,4,3,4,3,4,2,0
0,0,200,5,5,5,5,5,5,5,0
0,0,170,4,2,4,2,3,2,2,0
1,0,220,3,2,3,2,3,3,3,0
0,0,165,4,4,5,5,4,5,1,0
0,1,270,4,4,4,4,4,4,4,0
1,0,300,5,3,4,4,5,4,2,0
1,0,230,4,5,5,4,4,5,1,0
1,0,180,4,4,4,3,2,3,3,0
0,0,310,3,5,4,4,1,4,4,1
0,0,200,4,4,2,4,2,4,4,1
0,0,300,4,4,5,4,4,5,3,0
1,1,180,4,4,4,3,3,3,3,0
0,0,210,3,3,4,3,3,3,1,0
1,0,230,2,4,2,2,1,3,1,1
0,0,191,4,4,4,4,4,5,4,1
1,0,200,3,4,5,5,4,3,1,0
1,1,233,1,3,3,3,1,3,3,1
0,1,300,5,4,4,4,4,4,1,0
0,1,280,3,4,4,4,3,3,5,1
0,0,265,3,4,1,3,3,4,4,1
0,1,333,3,3,4,4,3,4,5,0
0,1,210,5,5,5,4,3,5,4,0
0,1,300,3,2,4,2,3,4,3,0
1,0,300,5,4,4,4,2,4,4,0
0,0,350,5,5,4,4,4,4,4,0
1,1,200,4,4,4,5,3,4,3,0
0,1,210,3,4,2,4,3,4,4,0
0,1,260,4,3,5,4,3,4,3,0
0,0,300,4,4,5,5,4,4,4,0
0,0,270,5,3,2,2,3,3,1,0
1,0,200,2,4,3,4,3,4,4,1
1,0,200,5,5,5,5,5,5,4,0
0,0,270,4,5,5,4,3,4,2,0
0,0,300,4,3,5,3,4,3,2,0
1,0,300,4,4,4,4,3,4,4,0
1,0,220,2,2,2,3,3,1,3,1
1,0,165,4,4,4,4,4,4,5,1
1,0,260,5,5,1,2,4,3,2,1
0,0,300,4,4,3,3,3,4,4,1
1,0,225,3,2,4,2,2,3,2,0
0,0,220,3,3,3,3,4,3,3,0
0,1,300,4,4,5,4,5,4,4,0
0,0,229,4,4,4,1,3,3,1,1
0,1,240,4,3,4,2,2,3,3,0
1,0,230,3,4,4,2,3,4,3,0
0,1,200,4,3,2,3,3,3,3,1
0,0,230,3,3,3,3,3,4,2,0
0,1,220,5,4,4,5,4,4,4,0
1,0,225,4,3,5,3,4,5,4,0
0,0,300,5,4,5,3,4,4,2,0
1,1,180,4,4,2,5,4,4,4,0
1,1,250,3,3,4,3,3,2,2,1
1,0,190,4,2,2,2,3,3,3,1
0,0,220,5,4,4,5,5,4,4,0
0,0,200,4,4,5,4,4,4,4,0
1,0,225,3,4,4,4,4,4,4,0
1,0,200,4,5,5,4,4,5,3,0
0,0,270,5,3,3,2,5,4,1,0
1,0,210,3,2,3,1,3,2,2,1
0,0,200,2,5,1,2,3,2,4,0
0,1,210,4,3,4,4,2,3,3,0
0,1,176,5,4,3,4,4,4,5,0
0,0,250,5,4,4,4,3,4,3,0
1,0,175,2,3,4,3,3,3,4,1
1,1,160,3,5,3,1,2,3,3,1
0,1,300,3,3,2,4,3,3,4,0
0,1,320,4,4,5,4,4,4,4,0
1,1,202,2,4,4,4,3,3,4,1
0,0,280,5,4,3,2,2,3,1,0
1,0,170,4,4,1,3,3,3,3,1
1,0,160,4,4,5,5,3,4,4,1
0,0,250,4,4,3,1,4,4,4,0
1,0,179,5,5,4,5,1,4,1,1
1,0,270,4,4,5,4,3,4,2,0
0,0,292,4,3,4,3,4,3,2,0
1,1,180,3,5,5,5,3,4,5,0
1,0,180,3,4,4,3,2,3,4,1
1,0,200,3,3,3,3,3,3,3,0
1,0,250,5,5,5,5,4,4,4,0
1,0,400,4,4,4,4,4,4,4,0
0,0,170,4,4,4,4,4,4,2,1
0,0,341,4,4,2,3,3,4,4,0
0,1,400,4,4,4,3,4,3,3,1
0,1,310,4,5,4,5,4,4,4,0
1,0,290,5,3,5,3,3,4,3,0
0,1,210,4,4,4,4,3,2,3,1
0,0,300,4,3,4,3,3,3,3,0
0,0,180,4,3,3,3,3,3,3,0
0,1,350,5,4,4,5,4,4,1,0
1,1,223,4,4,2,3,3,2,2,0
1,0,300,5,4,4,4,4,4,2,0
0,0,300,4,5,4,5,5,5,4,0
0,0,250,4,4,3,5,3,4,3,0
0,0,250,4,4,4,4,4,4,4,1
0,0,230,2,5,3,5,3,4,3,0
0,0,190,4,4,4,2,3,4,3,0
1,1,194,2,3,3,2,3,3,3,1
0,0,350,5,4,4,4,4,5,4,0
1,0,200,4,4,4,3,3,4,4,1
1,0,160,3,3,3,3,3,3,3,0
0,1,300,4,4,4,4,4,4,3,0
0,0,180,5,2,4,3,3,3,2,0
0,0,270,4,4,4,4,4,3,2,1
0,1,170,5,4,4,3,2,4,2,1
1,0,200,3,3,1,3,1,3,4,0
0,0,290,3,4,5,4,5,4,1,0
0,1,200,3,4,4,5,3,4,1,0
1,1,250,4,4,2,4,4,4,4,0
1,0,215,5,5,5,5,3,3,5,0
1,0,220,5,4,5,5,3,4,3,0
0,0,240,2,4,5,3,4,4,1,0
1,1,400,4,5,4,4,4,4,3,0
1,0,250,3,4,1,3,3,4,4,0
1,0,157,4,4,5,4,2,4,5,0
0,1,270,3,4,5,3,3,4,4,1
0,0,250,4,4,3,3,3,3,4,0
0,1,210,2,3,2,1,2,3,1,0
0,1,170,3,1,5,1,3,3,1,1
0,0,290,4,4,4,4,4,4,4,0
1,0,240,4,4,4,1,1,1,1,1
0,0,400,4,5,2,5,4,4,5,1
1,0,190,4,4,3,3,3,3,3,0
1,1,200,4,4,5,5,3,4,5,0
1,0,230,5,4,5,5,5,4,2,0
1,0,210,4,5,4,4,2,3,4,0
0,0,160,4,3,4,4,3,4,3,0
0,1,300,5,4,4,4,4,4,2,0
0,0,330,5,5,5,5,5,5,5,0
0,1,458,3,4,3,4,4,4,5,0
0,0,230,2,3,4,3,2,5,3,0
1,0,165,4,3,4,3,3,3,2,0
0,0,180,4,3,4,2,1,2,2,1
1,0,200,4,4,3,5,4,4,4,0
0,0,210,5,5,5,1,1,5,1,0
0,1,200,4,3,2,2,3,4,2,0
0,0,230,5,3,4,5,5,4,5,0
0,0,270,4,4,4,4,4,4,1,0
0,1,278,5,3,3,3,5,3,5,1
1,0,200,4,4,5,4,3,4,5,0
0,0,330,4,4,4,4,4,4,3,0
0,1,200,4,4,4,2,3,4,3,1
1,0,200,3,4,5,3,1,3,5,1
1,1,210,4,4,2,3,2,3,3,0
0,0,330,3,3,3,3,3,3,3,0
0,0,300,4,3,1,2,2,2,1,1
1,0,175,4,4,4,3,3,3,1,0
1,0,292,5,4,5,4,5,5,1,0
0,1,240,3,4,3,4,4,4,3,1
1,0,350,3,4,4,4,4,3,3,1
0,0,315,4,2,4,2,3,2,4,0
0,0,250,5,5,5,5,5,5,2,0
1,1,180,3,4,2,3,3,3,4,1
0,0,250,3,3,4,3,2,3,3,0
0,0,250,4,4,4,4,4,3,3,1
0,1,220,2,4,4,4,3,4,2,0
1,1,200,4,4,4,4,3,4,3,1
1,1,180,2,3,4,4,3,4,2,1
1,1,210,4,4,3,3,3,4,1,1
1,0,190,4,4,3,4,4,4,4,0
0,1,183,3,4,4,4,4,4,4,1
0,0,280,3,4,4,5,4,4,4,0
1,0,230,4,4,5,5,4,4,2,1
1,0,170,2,4,4,2,3,3,1,0
0,0,180,4,4,3,5,4,4,4,0
1,0,183,4,4,3,4,2,4,1,0
1,0,210,5,4,4,4,3,2,2,1
0,0,175,3,3,3,3,4,3,2,0
0,1,200,4,4,4,3,4,4,3,0
0,1,310,4,4,3,3,3,3,2,0
0,0,300,4,5,5,5,4,4,3,0
0,0,200,4,3,4,3,2,3,2,0
1,0,175,5,5,5,5,5,5,5,0
0,0,233,4,4,2,1,2,2,2,1
1,0,172,3,3,3,3,3,3,2,0
0,0,250,4,4,4,4,4,4,4,0
1,0,165,4,2,4,2,3,4,5,0
1,1,250,3,3,2,5,4,4,4,1
0,0,180,2,4,5,3,1,4,1,1
1,0,175,2,5,5,4,3,4,3,1
1,0,170,5,5,5,1,1,2,5,1
1,1,190,4,4,2,4,3,3,5,0
1,0,200,4,4,4,4,3,4,4,0
0,0,250,4,5,5,5,4,5,5,0
1,0,198,3,4,4,3,4,4,5,0
1,0,210,3,3,3,3,3,3,3,1
0,0,180,4,4,4,2,2,4,2,0
1,0,200,4,4,4,3,3,4,3,0
1,0,200,5,5,5,5,5,5,5,0
1,0,179,5,5,4,4,4,5,4,0
1,0,200,4,4,3,3,3,3,5,1
1,1,165,4,3,3,4,3,3,3,0
1,0,180,5,5,5,5,4,4,5,0
1,0,200,3,4,4,3,3,4,5,1
0,0,160,5,3,3,3,2,3,3,0
1,0,175,5,4,5,4,3,4,4,0
1,0,183,4,3,4,2,2,3,3,1
1,0,218,4,4,4,4,4,4,4,0
1,1,170,4,3,3,3,3,3,3,0
1,0,200,4,3,4,4,3,4,3,0
1,0,200,3,3,3,3,3,3,4,0
0,1,350,4,4,4,4,4,4,3,0
0,0,280,3,2,2,2,2,2,1,1
1,1,180,3,5,2,5,3,4,4,1
1,1,160,4,5,4,5,5,5,3,0
0,0,170,4,4,4,3,4,4,2,0
1,0,210,2,3,4,1,2,2,5,1
1,0,180,3,2,3,2,2,2,2,1
1,1,230,5,5,5,5,5,5,2,1
1,0,180,2,5,5,3,3,4,3,0
0,0,230,3,4,3,1,3,4,1,1
0,0,300,5,5,5,5,4,4,3,0
0,0,240,4,3,2,2,2,2,4,1
0,0,350,2,3,2,4,3,3,2,0
1,0,340,4,4,5,3,4,4,3,0
1,1,210,2,2,3,3,1,1,3,1
1,0,220,5,4,5,4,3,4,2,0
0,1,410,5,5,2,5,3,4,3,0
0,1,241,4,4,4,3,3,2,4,0
1,1,400,4,4,4,4,3,4,3,0
1,0,260,5,5,5,5,4,4,3,0
1,1,175,4,5,4,3,4,4,3,0
1,1,225,4,4,4,3,4,3,3,0
0,1,330,4,3,2,5,5,4,3,0
0,0,250,5,5,5,4,5,4,3,0
0,1,260,5,4,3,4,2,4,1,0
0,0,209,3,3,1,2,2,2,1,1
0,1,250,4,4,4,4,4,4,4,0
0,0,240,5,3,2,4,3,3,1,1
1,0,250,4,2,4,2,3,2,2,0
1,0,200,2,4,4,4,2,3,3,1
1,1,270,4,4,4,4,2,4,4,0
0,1,340,5,5,5,5,5,4,3,0
1,0,322,5,5,3,4,4,5,4,0
1,1,320,4,5,2,2,3,3,4,0
0,0,191,4,5,3,4,3,3,4,1
0,0,190,4,4,4,4,4,4,3,0
1,0,200,5,5,3,5,4,4,3,0
1,0,260,4,4,1,4,2,3,4,0
1,1,200,3,4,3,4,2,4,1,0
0,0,250,5,5,5,5,5,5,3,0
0,1,190,2,3,3,2,2,2,2,0
0,1,220,5,4,4,4,3,4,4,0
1,0,200,4,4,4,4,3,4,5,1
1,0,185,4,4,2,4,4,3,2,0
0,0,200,4,5,3,4,4,3,3,1
1,0,400,4,4,3,4,3,4,4,0
1,0,160,3,2,1,1,1,1,1,1
0,1,200,3,4,4,5,4,4,3,0
0,0,168,4,4,4,5,2,5,4,1
0,0,190,5,5,5,5,5,5,4,0
0,0,220,2,4,1,3,2,2,5,1
0,0,210,4,4,4,3,3,3,3,1
0,0,200,5,5,4,4,3,2,3,0
0,0,230,4,4,4,3,2,3,4,1
1,1,200,4,4,4,2,3,3,1,1
1,0,180,4,5,4,5,3,5,4,0
1,1,170,2,3,4,3,3,3,3,1
0,0,180,4,3,4,2,4,3,4,0
0,0,190,3,3,2,3,3,3,5,1
0,0,190,4,3,5,4,3,4,3,0
1,1,180,4,4,4,4,4,4,2,0
0,0,400,5,3,5,4,5,5,1,0
0,0,350,5,4,4,3,4,4,4,0
0,0,250,5,5,4,4,3,4,4,0
0,0,300,4,3,4,2,2,3,2,1
0,0,180,5,3,4,3,3,3,2,0
0,1,300,3,3,4,3,3,4,3,0
0,1,320,4,3,4,4,3,4,2,0
1,1,220,5,3,5,3,3,3,4,1
0,0,400,5,5,5,5,5,5,3,0
1,1,190,3,4,4,4,3,4,3,0
1,0,180,2,4,4,4,4,4,2,0
0,0,250,4,4,4,3,3,3,3,0
0,1,200,4,4,2,3,3,3,1,1
1,0,260,5,4,5,5,5,4,5,0
0,0,200,5,4,3,4,3,3,2,0
0,0,250,3,3,3,3,3,3,3,0
1,0,160,3,4,4,4,2,4,4,0
1,0,168,3,4,4,3,4,4,1,0
0,1,300,4,4,3,4,3,4,4,0
0,0,250,3,4,5,4,2,4,1,0
1,1,175,4,3,5,4,3,3,2,1
0,0,200,5,5,5,5,4,4,3,1
1,1,230,4,4,4,4,3,4,4,0
1,0,180,2,3,3,4,2,3,5,0
1,0,158,4,4,5,3,3,4,3,0
1,0,200,3,3,3,3,3,3,5,0
1,0,215,5,3,5,3,4,4,5,0
1,0,230,3,3,3,2,3,4,1,0
1,0,210,3,3,3,4,3,4,5,0
1,0,200,3,4,3,4,4,4,5,0
1,0,280,2,4,4,4,3,4,3,0
1,0,240,5,4,5,5,4,4,4,1
1,0,220,5,5,5,5,4,5,5,0
0,0,230,3,2,4,4,4,4,3,0
0,0,160,5,4,2,4,4,4,5,0
0,1,365,3,3,4,3,2,3,1,0
1,0,200,4,4,4,4,3,4,5,0
1,0,285,5,5,5,5,5,5,4,0
1,0,270,5,5,4,4,5,4,5,0
1,0,265,4,4,4,4,4,4,5,0
0,0,160,5,4,5,3,4,4,3,0
0,1,207,3,3,3,1,1,2,1,1
0,1,180,1,3,3,3,1,3,3,1
1,0,260,4,5,4,4,4,4,5,0
0,0,220,4,4,4,4,4,3,5,0
1,0,160,5,1,3,1,4,2,2,0
1,0,200,5,5,5,5,5,5,5,1
0,0,230,4,4,5,4,4,5,4,0
1,1,200,4,5,5,5,4,4,4,0
1,0,230,3,4,5,4,3,4,2,0
1,0,258,5,4,5,3,4,4,1,0
1,0,250,5,5,5,4,4,4,4,0
1,0,180,4,3,3,3,3,3,4,0
0,0,375,4,4,3,4,4,4,1,0
1,1,250,5,5,4,5,4,4,4,0
0,1,220,5,5,5,5,5,5,5,1
1,0,260,5,5,5,5,5,5,5,0
1,0,200,5,5,5,5,4,5,5,0
0,0,155,1,5,5,3,2,4,1,1
1,0,250,5,5,5,5,5,4,5,0
0,0,400,5,5,5,5,4,4,5,0
0,0,200,4,4,3,4,4,4,3,0
1,0,230,5,5,5,5,4,5,4,0
0,0,250,5,5,5,5,5,5,5,0
1,0,230,5,5,5,5,5,5,5,0
0,0,200,4,4,5,3,2,3,3,1
0,1,190,5,5,5,5,4,4,5,1
0,0,270,5,4,4,4,4,4,5,0
0,0,160,5,5,5,5,5,5,1,1
0,0,200,5,5,5,5,5,5,5,0
1,0,220,5,5,5,5,5,5,5,0
0,0,270,3,5,5,5,4,5,5,0
1,0,240,5,4,4,4,4,4,4,0
0,0,290,4,3,4,4,3,4,2,0
1,1,220,5,4,5,4,4,4,4,0
1,1,200,5,5,5,5,4,5,5,0
0,0,250,5,4,4,3,3,3,4,0
1,0,290,5,4,5,4,4,4,5,0
0,0,200,5,4,4,4,4,4,3,1
0,0,220,3,5,5,4,3,4,4,0
0,0,250,5,3,4,3,4,4,4,1
1,0,290,5,3,4,3,3,4,1,0
0,0,175,4,4,4,4,3,3,3,0
0,0,200,4,3,3,4,3,4,3,0
1,0,300,4,5,5,5,5,5,1,0
0,0,260,5,5,5,5,5,5,5,0
0,0,200,4,4,3,4,4,3,4,0
0,0,270,2,4,4,3,2,3,4,0
0,0,170,4,4,4,4,4,4,4,0
0,0,300,3,4,4,5,3,5,3,0
0,0,200,2,3,5,3,2,3,4,0
1,1,184,3,3,1,2,2,2,2,1
0,0,305,4,4,3,3,3,3,5,0
0,0,200,4,5,5,5,5,5,5,0
0,0,250,4,4,4,4,4,4,5,0
0,0,230,5,5,2,4,4,3,5,1
1,0,205,4,4,4,4,3,4,3,0
1,0,235,5,4,1,4,3,3,5,0
0,0,270,4,4,4,4,4,4,3,0
1,0,176,3,3,3,3,3,3,4,0
0,0,175,3,3,3,3,3,3,3,0
1,0,280,5,4,3,4,5,3,4,0
0,0,350,4,4,2,3,4,2,4,1
0,0,200,4,3,4,4,3,3,5,0
0,0,200,4,3,1,2,3,1,5,1
0,0,248,4,4,4,4,3,4,5,0
0,0,200,3,3,3,4,4,4,4,0
1,0,220,4,3,1,3,4,3,3,0
1,0,180,3,4,4,4,3,3,4,1
0,0,190,5,5,5,5,5,5,5,0
1,0,250,4,4,4,4,4,4,5,0
1,1,458,3,4,2,4,3,4,2,0
1,0,300,4,5,5,4,4,4,1,0
0,0,240,4,4,2,4,4,4,5,0
0,1,300,3,4,4,4,3,5,3,0
1,0,160,2,4,5,4,3,4,2,0
0,0,350,4,5,5,5,5,5,4,0
0,1,210,4,3,4,4,3,3,3,0
0,0,200,3,3,1,4,3,3,1,0
0,0,349,3,3,3,3,3,3,5,0
0,0,200,2,4,2,1,4,3,5,0
0,0,300,5,4,4,4,4,4,5,0
0,0,220,5,5,5,5,5,5,4,0
0,0,258,4,4,3,4,4,4,5,0
1,1,190,4,4,4,4,3,4,4,0
0,0,275,4,4,3,4,3,4,4,0
0,0,250,5,4,4,3,3,3,2,0
0,0,170,5,4,3,3,4,4,2,0
0,0,200,3,3,3,3,3,3,4,0
0,0,210,4,4,3,4,4,4,1,0
0,1,170,5,4,3,4,2,3,4,1
0,0,200,3,3,3,3,3,3,3,1
0,0,250,4,4,4,3,4,4,4,1
0,1,250,5,4,4,3,3,4,4,0
0,0,185,4,3,2,4,3,3,4,1
0,0,200,4,4,4,4,4,4,4,0
1,1,170,3,2,3,3,2,3,3,0
0,0,170,5,4,5,3,3,4,4,0
0,0,230,4,3,4,3,3,4,1,0
1,0,230,4,4,5,4,4,4,5,0
0,0,266,3,3,3,3,3,3,1,0
0,0,180,5,5,5,4,3,4,2,0
0,0,290,4,3,4,4,3,4,5,1
1,1,189,5,5,5,5,3,5,5,1
0,0,270,4,4,3,4,4,4,4,0
0,0,280,5,5,4,2,4,5,4,0
0,0,283,5,5,3,5,5,5,4,0
0,0,193,4,4,4,5,4,5,4,1
1,0,230,4,4,4,4,4,4,5,0
0,0,350,4,2,1,2,3,3,1,0
0,1,250,4,3,4,3,3,3,2,0
0,1,250,4,4,4,4,4,4,3,0
0,0,267,4,5,4,4,4,4,5,0
0,0,220,5,4,4,5,5,4,5,0
0,1,168,5,5,4,4,4,4,2,0
0,0,160,3,3,4,4,3,4,4,0
0,0,330,2,3,3,3,3,3,4,0
0,0,278,4,1,4,1,3,1,3,0
0,0,180,5,5,5,5,3,5,5,0
1,1,225,5,5,2,4,4,4,1,0
0,0,210,4,4,4,4,4,4,4,1
0,1,360,4,3,4,4,3,3,3,0
0,0,333,4,3,2,3,4,3,2,0
0,0,170,3,4,3,4,3,3,2,1
0,0,266,4,3,2,4,3,3,4,0
0,0,300,4,4,4,4,3,4,3,0
0,0,250,5,5,5,5,5,5,5,0
0,0,260,5,5,4,3,3,4,3,0
0,0,280,4,4,3,3,4,4,4,0
0,0,200,5,5,5,5,5,5,4,0
0,0,270,3,3,3,3,3,3,1,0
0,0,300,5,4,5,5,5,4,4,0
0,0,270,5,5,5,5,5,5,5,0
0,0,380,5,4,5,3,4,4,4,0
0,0,260,4,5,4,4,4,4,3,0
0,0,270,4,4,4,4,4,4,3,0
0,1,280,4,3,5,2,3,3,3,0
0,1,180,4,3,4,2,3,3,1,1
0,0,190,4,4,1,3,3,4,3,0
0,0,280,5,5,5,5,5,5,2,0
0,0,270,4,4,4,4,4,4,4,0
0,0,240,4,4,5,3,3,4,3,1
0,0,284,5,5,5,5,3,4,5,0
0,0,250,5,5,5,5,4,5,5,0
0,1,250,4,3,5,4,4,4,4,0
0,1,300,5,4,3,3,4,4,4,0
0,0,300,3,3,3,3,3,4,4,1
0,0,180,2,5,5,4,2,4,1,0
0,0,217,3,1,5,1,1,2,3,1
0,0,345,3,2,2,2,3,3,2,1
0,1,310,3,3,3,3,3,3,3,0
0,0,215,3,3,4,3,3,4,3,0
0,0,183,3,3,4,3,3,3,2,0
1,1,250,4,4,3,5,3,3,4,0
0,0,358,5,4,5,3,3,4,5,0
0,1,180,3,3,2,2,2,3,3,1
0,0,250,3,5,2,4,3,4,5,0
0,1,275,5,5,3,3,3,4,3,0
0,1,216,3,4,3,4,3,3,4,0
0,0,200,4,4,2,4,3,4,4,0
0,0,240,5,4,4,4,3,4,4,0
0,0,200,4,4,5,3,4,4,4,0
0,1,300,5,5,4,3,3,4,5,0
0,0,250,4,4,2,3,4,3,2,1
0,0,410,5,5,3,5,3,4,5,0
0,0,200,3,3,4,4,3,3,4,0
0,0,300,3,4,4,4,4,4,2,0
0,0,180,4,4,4,4,3,4,2,0
0,0,260,3,3,2,2,3,2,2,0
1,1,458,5,4,3,4,4,5,1,0
0,0,175,5,5,4,5,3,5,5,1
0,0,175,4,5,4,5,2,4,3,0
0,0,441,5,5,4,4,5,5,5,0
0,0,175,5,3,2,2,2,3,2,0
0,1,342,4,4,4,4,3,4,4,1
0,1,200,3,3,3,3,3,3,4,0
0,0,230,5,2,5,3,3,3,3,0
0,1,190,3,5,3,4,1,3,5,1
0,0,220,4,4,4,3,4,4,3,0
0,0,200,4,4,4,4,5,4,4,0
0,0,480,5,4,4,4,5,5,4,0
0,1,262,5,5,5,3,3,4,4,0
0,0,250,3,3,4,2,3,3,4,0
0,0,329,4,4,4,4,4,4,4,0
0,0,290,5,2,5,4,4,2,4,1
1,0,280,4,4,5,4,3,4,2,0
0,1,220,4,5,4,4,4,2,3,1
0,0,180,5,4,5,3,3,5,1,0
0,0,200,5,5,5,5,5,5,4,0
1,1,310,3,5,5,5,4,4,5,0
1,0,300,4,4,4,5,4,4,4,0
0,0,400,3,4,2,4,3,4,4,0
0,0,250,4,4,5,5,5,4,4,0
0,1,300,4,5,4,4,4,4,4,0
0,0,230,4,5,4,4,5,4,4,0
0,1,170,4,4,4,4,3,3,3,1
0,0,250,4,5,4,4,3,4,4,0
1,0,158,3,4,5,2,2,3,2,1
0,0,285,4,3,4,3,3,3,4,0
1,0,216,4,4,4,2,1,2,4,0
0,0,200,4,4,5,4,4,4,3,0
0,0,360,4,4,4,4,4,4,4,0
0,0,180,4,4,3,4,3,3,3,1
0,0,220,3,3,3,3,3,3,2,0
0,0,400,5,5,4,4,4,4,5,0
0,0,250,3,4,3,3,3,3,3,0
1,1,350,4,3,2,4,4,4,3,0
0,0,240,3,5,4,5,3,4,4,0
1,0,250,5,5,5,4,4,4,2,0
0,0,233,5,5,5,5,5,5,4,0
0,1,180,5,3,4,4,3,3,4,0
0,0,350,4,4,4,3,4,3,2,0
0,1,250,3,3,3,3,3,3,1,0
0,0,260,4,5,4,4,4,4,4,0
1,0,240,4,3,3,2,2,3,2,0
0,0,300,4,3,4,4,4,4,3,0
0,0,270,4,2,4,3,3,3,4,0
0,1,220,3,2,5,3,3,3,3,0
0,0,233,4,2,2,4,3,3,4,0
0,1,235,4,4,4,4,4,4,3,0
0,1,417,4,4,3,3,3,4,1,0
0,0,210,4,4,4,3,2,3,3,0
1,0,240,2,4,3,3,3,3,4,0
0,0,230,4,4,5,5,4,4,3,0
0,1,168,5,3,5,2,2,3,3,1
0,1,180,4,4,4,4,3,4,4,1
0,0,315,5,3,5,1,4,4,5,0
0,0,350,5,5,5,5,5,5,5,0
0,1,300,3,3,3,3,3,3,3,0
0,0,300,4,4,4,4,4,4,4,0
0,0,220,4,4,3,3,3,3,1,1
0,1,399,4,3,4,4,4,4,3,0
0,1,280,3,1,2,1,1,1,3,1
0,0,200,4,4,5,3,4,4,5,1
0,1,370,3,4,5,3,3,4,3,1
0,0,270,4,4,4,4,4,4,4,1
0,1,250,5,5,5,5,5,5,5,0
0,0,275,4,4,5,3,3,4,3,0
0,0,230,4,4,5,4,4,4,4,0
0,1,250,4,4,4,5,4,4,5,0
0,0,475,4,4,4,3,3,3,3,0
1,0,300,4,4,4,3,4,4,2,1
0,0,160,5,5,3,5,3,4,5,0
1,0,235,3,4,4,5,4,3,4,0
0,0,210,4,4,2,5,2,4,5,0
0,0,330,4,4,4,4,4,4,3,0
1,0,250,4,4,5,5,5,4,4,0
1,0,230,4,4,4,4,4,5,1,0
0,0,298,4,3,3,1,4,4,4,0
0,0,370,4,4,5,5,5,4,4,0
1,0,210,3,4,4,4,2,4,4,0
0,0,233,4,4,4,5,4,4,4,0
1,1,200,4,4,4,4,5,5,4,0
1,0,258,3,3,2,3,3,3,2,0
1,0,190,3,4,4,4,4,3,2,0
0,0,200,2,3,3,4,3,3,1,0
0,1,160,4,4,3,4,3,4,5,0
1,0,200,4,3,5,3,2,3,4,1
1,0,200,5,5,5,5,5,5,3,0
0,0,170,3,2,4,4,4,3,1,0
0,0,400,3,3,4,4,1,4,2,0
0,0,170,3,3,3,3,3,3,4,0
0,0,283,3,3,3,3,3,3,4,0
0,1,280,4,4,4,4,4,4,3,0
0,1,300,5,4,4,4,4,4,4,0
0,0,280,4,4,4,4,4,5,2,0
0,0,180,4,3,3,3,3,3,3,0
1,1,194,4,4,4,4,2,4,4,0
0,0,350,4,5,5,4,3,5,5,0
1,0,210,4,4,5,5,5,5,4,0
1,1,210,4,3,3,3,3,3,4,0
1,0,183,5,4,4,5,4,4,3,0
1,0,230,5,5,5,5,4,4,5,0
1,0,300,4,3,4,3,4,3,3,1
1,0,170,4,3,4,3,3,3,3,1
0,0,400,4,4,5,3,2,4,3,0
0,0,195,4,4,5,4,4,4,5,0
0,0,300,5,5,5,4,4,4,3,0
1,0,220,3,3,3,3,3,3,1,1
0,0,291,1,5,3,3,1,2,5,1
0,0,310,3,4,4,4,4,4,4,1
0,1,190,4,4,4,4,3,4,1,1
